Id,spx-1950-2018,len,datetime,open,high,low,close,volume,openinterest,ComputeFeatureStrategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades,len,pnlplus,pnlminus
Trades,len,pnlplus,pnlminus
12,spx-1950-2018,12,2009-01-20 23:59:59.999989,849.64,849.64,804.47,805.22,6375230000.0,0.0,ComputeFeatureStrategy,12,733427.9999999999,SimpleMovingAverage,12,,Broker,12,100000.0,100000.0,BuySell,12,,,Trades,12,,
13,spx-1950-2018,13,2009-01-21 23:59:59.999989,806.77,841.72,804.3,840.24,6467830000.0,0.0,ComputeFeatureStrategy,13,733428.9999999999,SimpleMovingAverage,13,,Broker,13,100000.0,100000.0,BuySell,13,,,Trades,13,,
14,spx-1950-2018,14,2009-01-22 23:59:59.999989,839.74,839.74,811.29,827.5,5843830000.0,0.0,ComputeFeatureStrategy,14,733429.9999999999,SimpleMovingAverage,14,,Broker,14,100000.0,100000.0,BuySell,14,,,Trades,14,,
15,spx-1950-2018,15,2009-01-23 23:59:59.999989,822.16,838.61,806.07,831.95,5832160000.0,0.0,ComputeFeatureStrategy,15,733430.9999999999,SimpleMovingAverage,15,,Broker,15,100000.0,100000.0,BuySell,15,,,Trades,15,,
16,spx-1950-2018,16,2009-01-26 23:59:59.999989,832.5,852.53,827.69,836.57,6039940000.0,0.0,ComputeFeatureStrategy,16,733433.9999999999,SimpleMovingAverage,16,,Broker,16,100000.0,100000.0,BuySell,16,,,Trades,16,,
17,spx-1950-2018,17,2009-01-27 23:59:59.999989,837.3,850.45,835.4,845.71,5353260000.0,0.0,ComputeFeatureStrategy,17,733434.9999999999,SimpleMovingAverage,17,,Broker,17,100000.0,100000.0,BuySell,17,,,Trades,17,,
18,spx-1950-2018,18,2009-01-28 23:59:59.999989,845.73,877.86,845.73,874.09,6199180000.0,0.0,ComputeFeatureStrategy,18,733435.9999999999,SimpleMovingAverage,18,,Broker,18,100000.0,100000.0,BuySell,18,,,Trades,18,,
19,spx-1950-2018,19,2009-01-29 23:59:59.999989,868.89,868.89,844.15,845.14,5067060000.0,0.0,ComputeFeatureStrategy,19,733436.9999999999,SimpleMovingAverage,19,,Broker,19,100000.0,100000.0,BuySell,19,,,Trades,19,,
20,spx-1950-2018,20,2009-01-30 23:59:59.999989,845.69,851.66,821.67,825.88,5350580000.0,0.0,ComputeFeatureStrategy,20,733437.9999999999,SimpleMovingAverage,20,,Broker,20,100000.0,100000.0,BuySell,20,,,Trades,20,,
21,spx-1950-2018,21,2009-02-02 23:59:59.999989,823.09,830.78,812.87,825.44,5673270000.0,0.0,ComputeFeatureStrategy,21,733440.9999999999,SimpleMovingAverage,21,,Broker,21,100000.0,100000.0,BuySell,21,,,Trades,21,,
22,spx-1950-2018,22,2009-02-03 23:59:59.999989,825.69,842.6,821.98,838.51,5886310000.0,0.0,ComputeFeatureStrategy,22,733441.9999999999,SimpleMovingAverage,22,,Broker,22,100000.0,100000.0,BuySell,22,,,Trades,22,,
23,spx-1950-2018,23,2009-02-04 23:59:59.999989,837.77,851.85,829.18,832.23,6420450000.0,0.0,ComputeFeatureStrategy,23,733442.9999999999,SimpleMovingAverage,23,,Broker,23,100000.0,100000.0,BuySell,23,,,Trades,23,,
24,spx-1950-2018,24,2009-02-05 23:59:59.999989,831.75,850.55,819.91,845.85,6624030000.0,0.0,ComputeFeatureStrategy,24,733443.9999999999,SimpleMovingAverage,24,,Broker,24,100000.0,100000.0,BuySell,24,,,Trades,24,,
25,spx-1950-2018,25,2009-02-06 23:59:59.999989,846.09,870.75,845.42,868.6,6484100000.0,0.0,ComputeFeatureStrategy,25,733444.9999999999,SimpleMovingAverage,25,,Broker,25,100000.0,100000.0,BuySell,25,,,Trades,25,,
26,spx-1950-2018,26,2009-02-09 23:59:59.999989,868.24,875.01,861.65,869.89,5574370000.0,0.0,ComputeFeatureStrategy,26,733447.9999999999,SimpleMovingAverage,26,,Broker,26,100000.0,100000.0,BuySell,26,,,Trades,26,,
27,spx-1950-2018,27,2009-02-10 23:59:59.999989,866.87,868.05,822.99,827.16,6770170000.0,0.0,ComputeFeatureStrategy,27,733448.9999999999,SimpleMovingAverage,27,,Broker,27,100000.0,100000.0,BuySell,27,,,Trades,27,,
28,spx-1950-2018,28,2009-02-11 23:59:59.999989,827.41,838.22,822.3,833.74,5926460000.0,0.0,ComputeFeatureStrategy,28,733449.9999999999,SimpleMovingAverage,28,,Broker,28,100000.0,100000.0,BuySell,28,,,Trades,28,,
29,spx-1950-2018,29,2009-02-12 23:59:59.999989,829.91,835.48,808.06,835.19,6476460000.0,0.0,ComputeFeatureStrategy,29,733450.9999999999,SimpleMovingAverage,29,,Broker,29,100000.0,100000.0,BuySell,29,,,Trades,29,,
30,spx-1950-2018,30,2009-02-13 23:59:59.999989,833.95,839.43,825.21,826.84,5296650000.0,0.0,ComputeFeatureStrategy,30,733451.9999999999,SimpleMovingAverage,30,857.1653333333333,Broker,30,100000.0,100000.0,BuySell,30,,,Trades,30,,
31,spx-1950-2018,31,2009-02-17 23:59:59.999989,818.61,818.61,789.17,789.17,5907820000.0,0.0,ComputeFeatureStrategy,31,733455.9999999999,SimpleMovingAverage,31,852.4110000000001,Broker,31,100000.0,100000.0,BuySell,31,,,Trades,31,,
32,spx-1950-2018,32,2009-02-18 23:59:59.999989,791.06,796.17,780.43,788.42,5740710000.0,0.0,ComputeFeatureStrategy,32,733456.9999999999,SimpleMovingAverage,32,847.7766666666666,Broker,32,100000.0,100000.0,BuySell,32,,,Trades,32,,
33,spx-1950-2018,33,2009-02-19 23:59:59.999989,787.91,797.58,777.03,778.94,5746940000.0,0.0,ComputeFeatureStrategy,33,733457.9999999999,SimpleMovingAverage,33,842.5846666666667,Broker,33,100000.0,100000.0,BuySell,33,,,Trades,33,,
34,spx-1950-2018,34,2009-02-20 23:59:59.999989,775.87,778.69,754.25,770.05,8210590000.0,0.0,ComputeFeatureStrategy,34,733458.9999999999,SimpleMovingAverage,34,838.0313333333332,Broker,34,100000.0,100000.0,BuySell,34,,,Trades,34,,
35,spx-1950-2018,35,2009-02-23 23:59:59.999989,773.25,777.85,742.37,743.33,6509300000.0,0.0,ComputeFeatureStrategy,35,733461.9999999999,SimpleMovingAverage,35,832.4846666666667,Broker,35,100000.0,100000.0,BuySell,35,,,Trades,35,,
36,spx-1950-2018,36,2009-02-24 23:59:59.999989,744.69,775.49,744.69,773.14,7234490000.0,0.0,ComputeFeatureStrategy,36,733462.9999999999,SimpleMovingAverage,36,828.5776666666667,Broker,36,100000.0,100000.0,BuySell,36,,,Trades,36,,
37,spx-1950-2018,37,2009-02-25 23:59:59.999989,770.64,780.12,752.89,764.9,7483640000.0,0.0,ComputeFeatureStrategy,37,733463.9999999999,SimpleMovingAverage,37,825.0656666666667,Broker,37,100000.0,100000.0,BuySell,37,,,Trades,37,,
38,spx-1950-2018,38,2009-02-26 23:59:59.999989,765.76,779.42,751.75,752.83,7599970000.0,0.0,ComputeFeatureStrategy,38,733464.9999999999,SimpleMovingAverage,38,821.1003333333334,Broker,38,100000.0,100000.0,BuySell,38,,,Trades,38,,
39,spx-1950-2018,39,2009-02-27 23:59:59.999989,749.93,751.27,734.52,735.09,8926480000.0,0.0,ComputeFeatureStrategy,39,733465.9999999999,SimpleMovingAverage,39,817.516,Broker,39,100000.0,100000.0,BuySell,39,,,Trades,39,,
40,spx-1950-2018,40,2009-03-02 23:59:59.999989,729.57,729.57,699.7,700.82,7868290000.0,0.0,ComputeFeatureStrategy,40,733468.9999999999,SimpleMovingAverage,40,812.7520000000001,Broker,40,100000.0,100000.0,BuySell,40,,,Trades,40,,
41,spx-1950-2018,41,2009-03-03 23:59:59.999989,704.44,711.67,692.3,696.33,7583230000.0,0.0,ComputeFeatureStrategy,41,733469.9999999999,SimpleMovingAverage,41,807.6256666666667,Broker,41,100000.0,100000.0,BuySell,41,,,Trades,41,,
42,spx-1950-2018,42,2009-03-04 23:59:59.999989,698.6,724.12,698.6,712.87,7673620000.0,0.0,ComputeFeatureStrategy,42,733470.9999999999,SimpleMovingAverage,42,804.5473333333334,Broker,42,100000.0,100000.0,BuySell,42,,,Trades,42,,
43,spx-1950-2018,43,2009-03-05 23:59:59.999989,708.27,708.27,677.93,682.55,7507250000.0,0.0,ComputeFeatureStrategy,43,733471.9999999999,SimpleMovingAverage,43,799.2909999999999,Broker,43,100000.0,100000.0,BuySell,43,,,Trades,43,,
44,spx-1950-2018,44,2009-03-06 23:59:59.999989,684.04,699.09,666.79,683.38,7331830000.0,0.0,ComputeFeatureStrategy,44,733472.9999999999,SimpleMovingAverage,44,794.487,Broker,44,100000.0,100000.0,BuySell,44,,,Trades,44,,
45,spx-1950-2018,45,2009-03-09 23:59:59.999989,680.76,695.27,672.88,676.53,7277320000.0,0.0,ComputeFeatureStrategy,45,733475.9999999999,SimpleMovingAverage,45,789.3063333333333,Broker,45,100000.0,100000.0,BuySell,45,,,Trades,45,,
46,spx-1950-2018,46,2009-03-10 23:59:59.999989,679.28,719.6,679.28,719.6,8618330000.0,0.0,ComputeFeatureStrategy,46,733476.9999999999,SimpleMovingAverage,46,785.4073333333333,Broker,46,100000.0,100000.0,BuySell,46,,,Trades,46,,
47,spx-1950-2018,47,2009-03-11 23:59:59.999989,719.59,731.92,713.85,721.36,7287810000.0,0.0,ComputeFeatureStrategy,47,733477.9999999999,SimpleMovingAverage,47,781.2623333333333,Broker,47,100000.0,100000.0,BuySell,47,,,Trades,47,,
48,spx-1950-2018,48,2009-03-12 23:59:59.999989,720.89,752.63,714.76,750.74,7326630000.0,0.0,ComputeFeatureStrategy,48,733478.9999999999,SimpleMovingAverage,48,777.1506666666667,Broker,48,100000.0,100000.0,BuySell,48,,,Trades,48,,
49,spx-1950-2018,49,2009-03-13 23:59:59.999989,751.97,758.29,742.46,756.55,6787090000.0,0.0,ComputeFeatureStrategy,49,733479.9999999999,SimpleMovingAverage,49,774.1976666666667,Broker,49,100000.0,100000.0,BuySell,49,,,Trades,49,,
50,spx-1950-2018,50,2009-03-16 23:59:59.999989,758.84,774.53,753.37,753.89,7883540000.0,0.0,ComputeFeatureStrategy,50,733482.9999999999,SimpleMovingAverage,50,771.798,Broker,50,100000.0,100000.0,BuySell,50,,,Trades,50,,
51,spx-1950-2018,51,2009-03-17 23:59:59.999989,753.88,778.12,749.93,778.12,6156800000.0,0.0,ComputeFeatureStrategy,51,733483.9999999999,SimpleMovingAverage,51,770.2206666666666,Broker,51,100000.0,100000.0,BuySell,51,,,Trades,51,,
52,spx-1950-2018,52,2009-03-18 23:59:59.999989,776.01,803.04,765.64,794.35,9098450000.0,0.0,ComputeFeatureStrategy,52,733484.9999999999,SimpleMovingAverage,52,768.7486666666666,Broker,52,100000.0,100000.0,BuySell,52,,,Trades,52,,
53,spx-1950-2018,53,2009-03-19 23:59:59.999989,797.92,803.24,781.82,784.04,9033870000.0,0.0,ComputeFeatureStrategy,53,733485.9999999999,SimpleMovingAverage,53,767.1423333333333,Broker,53,100000.0,100000.0,BuySell,53,,,Trades,53,,
54,spx-1950-2018,54,2009-03-20 23:59:59.999989,784.58,788.91,766.2,768.54,7643720000.0,0.0,ComputeFeatureStrategy,54,733486.9999999999,SimpleMovingAverage,54,764.5653333333333,Broker,54,100000.0,100000.0,BuySell,54,,,Trades,54,,
55,spx-1950-2018,55,2009-03-23 23:59:59.999989,772.31,823.37,772.31,822.92,7715770000.0,0.0,ComputeFeatureStrategy,55,733489.9999999999,SimpleMovingAverage,55,763.0426666666666,Broker,55,100000.0,100000.0,BuySell,55,,,Trades,55,,
56,spx-1950-2018,56,2009-03-24 23:59:59.999989,820.6,823.65,805.48,806.12,6767980000.0,0.0,ComputeFeatureStrategy,56,733490.9999999999,SimpleMovingAverage,56,760.9169999999999,Broker,56,100000.0,100000.0,BuySell,56,,,Trades,56,,
57,spx-1950-2018,57,2009-03-25 23:59:59.999989,806.81,826.78,791.37,813.88,7687180000.0,0.0,ComputeFeatureStrategy,57,733491.9999999999,SimpleMovingAverage,57,760.4743333333333,Broker,57,100000.0,100000.0,BuySell,57,,,Trades,57,,
58,spx-1950-2018,58,2009-03-26 23:59:59.999989,814.06,832.98,814.06,832.86,6992960000.0,0.0,ComputeFeatureStrategy,58,733492.9999999999,SimpleMovingAverage,58,760.4449999999999,Broker,58,100000.0,100000.0,BuySell,58,,,Trades,58,,
59,spx-1950-2018,59,2009-03-27 23:59:59.999989,828.68,828.68,813.43,815.94,5600210000.0,0.0,ComputeFeatureStrategy,59,733493.9999999999,SimpleMovingAverage,59,759.8033333333333,Broker,59,100000.0,100000.0,BuySell,59,,,Trades,59,,
60,spx-1950-2018,60,2009-03-30 23:59:59.999989,809.07,809.07,779.81,787.53,5912660000.0,0.0,ComputeFeatureStrategy,60,733496.9999999999,SimpleMovingAverage,60,758.493,Broker,60,100000.0,100000.0,BuySell,60,,,Trades,60,,
61,spx-1950-2018,61,2009-03-31 23:59:59.999989,790.88,810.48,790.88,797.87,6089100000.0,0.0,ComputeFeatureStrategy,61,733497.9999999999,SimpleMovingAverage,61,758.783,Broker,61,100000.0,100000.0,BuySell,61,,,Trades,61,,
62,spx-1950-2018,62,2009-04-01 23:59:59.999989,793.59,813.62,783.32,811.08,6034140000.0,0.0,ComputeFeatureStrategy,62,733498.9999999999,SimpleMovingAverage,62,759.5383333333334,Broker,62,100000.0,100000.0,BuySell,62,,,Trades,62,,
63,spx-1950-2018,63,2009-04-02 23:59:59.999989,814.53,845.61,814.53,834.38,7542810000.0,0.0,ComputeFeatureStrategy,63,733499.9999999999,SimpleMovingAverage,63,761.3863333333334,Broker,63,100000.0,100000.0,BuySell,63,,,Trades,63,,
64,spx-1950-2018,64,2009-04-03 23:59:59.999989,835.13,842.5,826.7,842.5,5855640000.0,0.0,ComputeFeatureStrategy,64,733500.9999999999,SimpleMovingAverage,64,763.8013333333333,Broker,64,100000.0,100000.0,BuySell,64,,,Trades,64,,
65,spx-1950-2018,65,2009-04-06 23:59:59.999989,839.75,839.75,822.79,835.48,6210000000.0,0.0,ComputeFeatureStrategy,65,733503.9999999999,SimpleMovingAverage,65,766.8729999999999,Broker,65,100000.0,100000.0,BuySell,65,,,Trades,65,,
66,spx-1950-2018,66,2009-04-07 23:59:59.999989,834.12,834.12,814.53,815.55,5155580000.0,0.0,ComputeFeatureStrategy,66,733504.9999999999,SimpleMovingAverage,66,768.2866666666666,Broker,66,100000.0,100000.0,BuySell,66,,,Trades,66,,
67,spx-1950-2018,67,2009-04-08 23:59:59.999989,816.76,828.42,814.84,825.16,5938460000.0,0.0,ComputeFeatureStrategy,67,733505.9999999999,SimpleMovingAverage,67,770.2953333333334,Broker,67,100000.0,100000.0,BuySell,67,,,Trades,67,,
68,spx-1950-2018,68,2009-04-09 23:59:59.999989,829.29,856.91,829.29,856.56,7600710000.0,0.0,ComputeFeatureStrategy,68,733506.9999999999,SimpleMovingAverage,68,773.753,Broker,68,100000.0,100000.0,BuySell,68,,,Trades,68,,
69,spx-1950-2018,69,2009-04-13 23:59:59.999989,855.33,864.31,845.35,858.73,6434890000.0,0.0,ComputeFeatureStrategy,69,733510.9999999999,SimpleMovingAverage,69,777.8743333333333,Broker,69,100000.0,100000.0,BuySell,69,,,Trades,69,,
70,spx-1950-2018,70,2009-04-14 23:59:59.999989,856.88,856.88,840.25,841.5,7569840000.0,0.0,ComputeFeatureStrategy,70,733511.9999999999,SimpleMovingAverage,70,782.5636666666667,Broker,70,100000.0,100000.0,BuySell,70,,,Trades,70,,
71,spx-1950-2018,71,2009-04-15 23:59:59.999989,839.44,852.93,835.58,852.06,6241100000.0,0.0,ComputeFeatureStrategy,71,733512.9999999999,SimpleMovingAverage,71,787.7546666666666,Broker,71,100000.0,100000.0,BuySell,71,,,Trades,71,,
72,spx-1950-2018,72,2009-04-16 23:59:59.999989,854.54,870.35,847.04,865.3,6598670000.0,0.0,ComputeFeatureStrategy,72,733513.9999999999,SimpleMovingAverage,72,792.8356666666666,Broker,72,100000.0,100000.0,BuySell,72,,,Trades,72,,
73,spx-1950-2018,73,2009-04-17 23:59:59.999989,865.18,875.63,860.87,869.6,7352010000.0,0.0,ComputeFeatureStrategy,73,733514.9999999999,SimpleMovingAverage,73,799.0706666666666,Broker,73,100000.0,100000.0,BuySell,73,,,Trades,73,,
74,spx-1950-2018,74,2009-04-20 23:59:59.999989,868.27,868.27,832.39,832.39,6973960000.0,0.0,ComputeFeatureStrategy,74,733517.9999999999,SimpleMovingAverage,74,804.0376666666667,Broker,74,100000.0,100000.0,BuySell,74,,,Trades,74,,
75,spx-1950-2018,75,2009-04-21 23:59:59.999989,831.25,850.09,826.83,850.08,7436490000.0,0.0,ComputeFeatureStrategy,75,733518.9999999999,SimpleMovingAverage,75,809.8226666666667,Broker,75,100000.0,100000.0,BuySell,75,,,Trades,75,,
76,spx-1950-2018,76,2009-04-22 23:59:59.999989,847.26,861.78,840.57,843.55,7327860000.0,0.0,ComputeFeatureStrategy,76,733519.9999999999,SimpleMovingAverage,76,813.9543333333334,Broker,76,100000.0,100000.0,BuySell,76,,,Trades,76,,
77,spx-1950-2018,77,2009-04-23 23:59:59.999989,844.62,852.87,835.45,851.92,6563100000.0,0.0,ComputeFeatureStrategy,77,733520.9999999999,SimpleMovingAverage,77,818.3063333333333,Broker,77,100000.0,100000.0,BuySell,77,,,Trades,77,,
78,spx-1950-2018,78,2009-04-24 23:59:59.999989,853.91,871.8,853.91,866.23,7114440000.0,0.0,ComputeFeatureStrategy,78,733521.9999999999,SimpleMovingAverage,78,822.1560000000001,Broker,78,100000.0,100000.0,BuySell,78,,,Trades,78,,
79,spx-1950-2018,79,2009-04-27 23:59:59.999989,862.82,868.83,854.65,857.51,5613460000.0,0.0,ComputeFeatureStrategy,79,733524.9999999999,SimpleMovingAverage,79,825.5213333333334,Broker,79,100000.0,100000.0,BuySell,79,,,Trades,79,,
80,spx-1950-2018,80,2009-04-28 23:59:59.999989,854.48,864.48,847.12,855.16,6328000000.0,0.0,ComputeFeatureStrategy,80,733525.9999999999,SimpleMovingAverage,80,828.897,Broker,80,100000.0,100000.0,BuySell,80,,,Trades,80,,
81,spx-1950-2018,81,2009-04-29 23:59:59.999989,856.85,882.06,856.85,873.64,6101620000.0,0.0,ComputeFeatureStrategy,81,733526.9999999999,SimpleMovingAverage,81,832.081,Broker,81,100000.0,100000.0,BuySell,81,,,Trades,81,,
82,spx-1950-2018,82,2009-04-30 23:59:59.999989,876.59,888.7,868.51,872.81,6862540000.0,0.0,ComputeFeatureStrategy,82,733527.9999999999,SimpleMovingAverage,82,834.6963333333333,Broker,82,100000.0,100000.0,BuySell,82,,,Trades,82,,
83,spx-1950-2018,83,2009-05-01 23:59:59.999989,872.74,880.48,866.1,877.52,5312170000.0,0.0,ComputeFeatureStrategy,83,733528.9999999999,SimpleMovingAverage,83,837.8123333333333,Broker,83,100000.0,100000.0,BuySell,83,,,Trades,83,,
84,spx-1950-2018,84,2009-05-04 23:59:59.999989,879.21,907.85,879.21,907.24,7038840000.0,0.0,ComputeFeatureStrategy,84,733531.9999999999,SimpleMovingAverage,84,842.4356666666666,Broker,84,100000.0,100000.0,BuySell,84,,,Trades,84,,
85,spx-1950-2018,85,2009-05-05 23:59:59.999989,906.1,907.7,897.34,903.8,6882860000.0,0.0,ComputeFeatureStrategy,85,733532.9999999999,SimpleMovingAverage,85,845.1316666666667,Broker,85,100000.0,100000.0,BuySell,85,,,Trades,85,,
86,spx-1950-2018,86,2009-05-06 23:59:59.999989,903.95,920.28,903.95,919.53,8555040000.0,0.0,ComputeFeatureStrategy,86,733533.9999999999,SimpleMovingAverage,86,848.912,Broker,86,100000.0,100000.0,BuySell,86,,,Trades,86,,
87,spx-1950-2018,87,2009-05-07 23:59:59.999989,919.58,929.58,901.36,907.39,9120100000.0,0.0,ComputeFeatureStrategy,87,733534.9999999999,SimpleMovingAverage,87,852.029,Broker,87,100000.0,100000.0,BuySell,87,,,Trades,87,,
88,spx-1950-2018,88,2009-05-08 23:59:59.999989,909.03,930.17,909.03,929.23,8163280000.0,0.0,ComputeFeatureStrategy,88,733535.9999999999,SimpleMovingAverage,88,855.2413333333333,Broker,88,100000.0,100000.0,BuySell,88,,,Trades,88,,
89,spx-1950-2018,89,2009-05-11 23:59:59.999989,922.99,922.99,908.68,909.24,6150600000.0,0.0,ComputeFeatureStrategy,89,733538.9999999999,SimpleMovingAverage,89,858.3513333333334,Broker,89,100000.0,100000.0,BuySell,89,,,Trades,89,,
90,spx-1950-2018,90,2009-05-12 23:59:59.999989,910.52,915.57,896.46,908.35,6871750000.0,0.0,ComputeFeatureStrategy,90,733539.9999999999,SimpleMovingAverage,90,862.3786666666667,Broker,90,100000.0,100000.0,BuySell,90,,,Trades,90,,
91,spx-1950-2018,91,2009-05-13 23:59:59.999989,905.4,905.4,882.8,883.92,7091820000.0,0.0,ComputeFeatureStrategy,91,733540.9999999999,SimpleMovingAverage,91,865.247,Broker,91,100000.0,100000.0,BuySell,91,,,Trades,91,,
92,spx-1950-2018,92,2009-05-14 23:59:59.999989,884.24,898.36,882.52,893.07,6134870000.0,0.0,ComputeFeatureStrategy,92,733541.9999999999,SimpleMovingAverage,92,867.98,Broker,92,100000.0,100000.0,BuySell,92,,,Trades,92,,
93,spx-1950-2018,93,2009-05-15 23:59:59.999989,892.76,896.97,878.94,882.88,5439720000.0,0.0,ComputeFeatureStrategy,93,733542.9999999999,SimpleMovingAverage,93,869.5966666666667,Broker,93,100000.0,100000.0,BuySell,93,,,Trades,93,,
94,spx-1950-2018,94,2009-05-18 23:59:59.999989,886.07,910.0,886.07,909.71,5702150000.0,0.0,ComputeFeatureStrategy,94,733545.9999999999,SimpleMovingAverage,94,871.837,Broker,94,100000.0,100000.0,BuySell,94,,,Trades,94,,
95,spx-1950-2018,95,2009-05-19 23:59:59.999989,909.67,916.39,905.22,908.13,6616270000.0,0.0,ComputeFeatureStrategy,95,733546.9999999999,SimpleMovingAverage,95,874.2586666666666,Broker,95,100000.0,100000.0,BuySell,95,,,Trades,95,,
96,spx-1950-2018,96,2009-05-20 23:59:59.999989,908.62,924.6,901.37,903.47,8205060000.0,0.0,ComputeFeatureStrategy,96,733547.9999999999,SimpleMovingAverage,96,877.1893333333334,Broker,96,100000.0,100000.0,BuySell,96,,,Trades,96,,
97,spx-1950-2018,97,2009-05-21 23:59:59.999989,900.42,900.42,879.61,888.33,6019840000.0,0.0,ComputeFeatureStrategy,97,733548.9999999999,SimpleMovingAverage,97,879.295,Broker,97,100000.0,100000.0,BuySell,97,,,Trades,97,,
98,spx-1950-2018,98,2009-05-22 23:59:59.999989,888.68,896.65,883.75,887.0,5155320000.0,0.0,ComputeFeatureStrategy,98,733549.9999999999,SimpleMovingAverage,98,880.3096666666667,Broker,98,100000.0,100000.0,BuySell,98,,,Trades,98,,
99,spx-1950-2018,99,2009-05-26 23:59:59.999989,887.0,911.76,881.46,910.33,5667050000.0,0.0,ComputeFeatureStrategy,99,733553.9999999999,SimpleMovingAverage,99,882.0296666666667,Broker,99,100000.0,100000.0,BuySell,99,,,Trades,99,,
100,spx-1950-2018,100,2009-05-27 23:59:59.999989,909.95,913.84,891.87,893.06,5698800000.0,0.0,ComputeFeatureStrategy,100,733554.9999999999,SimpleMovingAverage,100,883.7483333333333,Broker,100,100000.0,100000.0,BuySell,100,,,Trades,100,,
101,spx-1950-2018,101,2009-05-28 23:59:59.999989,892.96,909.45,887.6,906.83,5738980000.0,0.0,ComputeFeatureStrategy,101,733555.9999999999,SimpleMovingAverage,101,885.5740000000001,Broker,101,100000.0,100000.0,BuySell,101,,,Trades,101,,
102,spx-1950-2018,102,2009-05-29 23:59:59.999989,907.02,920.02,903.56,919.14,6050420000.0,0.0,ComputeFeatureStrategy,102,733556.9999999999,SimpleMovingAverage,102,887.3686666666667,Broker,102,100000.0,100000.0,BuySell,102,,,Trades,102,,
103,spx-1950-2018,103,2009-06-01 23:59:59.999989,923.26,947.77,923.26,942.87,6370440000.0,0.0,ComputeFeatureStrategy,103,733559.9999999999,SimpleMovingAverage,103,889.811,Broker,103,100000.0,100000.0,BuySell,103,,,Trades,103,,
104,spx-1950-2018,104,2009-06-02 23:59:59.999989,942.87,949.38,938.46,944.74,5987340000.0,0.0,ComputeFeatureStrategy,104,733560.9999999999,SimpleMovingAverage,104,893.556,Broker,104,100000.0,100000.0,BuySell,104,,,Trades,104,,
105,spx-1950-2018,105,2009-06-03 23:59:59.999989,942.51,942.51,923.85,931.76,5323770000.0,0.0,ComputeFeatureStrategy,105,733561.9999999999,SimpleMovingAverage,105,896.2786666666667,Broker,105,100000.0,100000.0,BuySell,105,,,Trades,105,,
