Id,10dORHV,len,datetime,open,high,low,close,volume,openinterest,stockpx,len,datetime,open,high,low,close,volume,openinterest,HVStrategy,len,datetime,RSI,len,rsi,LRSI,len,lrsi,TSI,len,tsi,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,10dORHV,stockpx
11,10dORHV,11,2010-01-19 00:00:00,,,,21.5,,,stockpx,11,2010-01-19 00:00:00,,,,214.97,,,HVStrategy,11,733791.0,RSI,11,,LRSI,11,1.0,TSI,11,,Broker,11,100000.0,100000.0,BuySell,11,,,BuySell,11,,,DataTrades,11,,
12,10dORHV,12,2010-01-20 00:00:00,,,,22.69,,,stockpx,12,2010-01-20 00:00:00,,,,211.94,,,HVStrategy,12,733792.0,RSI,12,,LRSI,12,1.0,TSI,12,,Broker,12,100000.0,100000.0,BuySell,12,,,BuySell,12,,,DataTrades,12,,
13,10dORHV,13,2010-01-21 00:00:00,,,,23.22,,,stockpx,13,2010-01-21 00:00:00,,,,207.92,,,HVStrategy,13,733793.0,RSI,13,,LRSI,13,1.0,TSI,13,,Broker,13,100000.0,100000.0,BuySell,13,,,BuySell,13,,,DataTrades,13,,
14,10dORHV,14,2010-01-22 00:00:00,,,,25.74,,,stockpx,14,2010-01-22 00:00:00,,,,197.94,,,HVStrategy,14,733794.0,RSI,14,,LRSI,14,1.0,TSI,14,,Broker,14,100000.0,100000.0,BuySell,14,,,BuySell,14,,,DataTrades,14,,
15,10dORHV,15,2010-01-25 00:00:00,,,,28.31,,,stockpx,15,2010-01-25 00:00:00,,,,202.8,,,HVStrategy,15,733797.0,RSI,15,79.55523672883788,LRSI,15,1.0,TSI,15,,Broker,15,100000.0,100000.0,BuySell,15,,,BuySell,15,,,DataTrades,15,,
16,10dORHV,16,2010-01-26 00:00:00,,,,32.33,,,stockpx,16,2010-01-26 00:00:00,,,,205.87,,,HVStrategy,16,733798.0,RSI,16,84.4,LRSI,16,1.0,TSI,16,,Broker,16,100032.33,100000.0,BuySell,16,,32.33,BuySell,16,,,DataTrades,16,,
17,10dORHV,17,2010-01-27 00:00:00,,,,33.6,,,stockpx,17,2010-01-27 00:00:00,,,,208.27,,,HVStrategy,17,733799.0,RSI,17,85.56386785836317,LRSI,17,1.0,TSI,17,,Broker,17,100032.33,99998.73,BuySell,17,,,BuySell,17,,,DataTrades,17,,
18,10dORHV,18,2010-01-28 00:00:00,,,,33.78,,,stockpx,18,2010-01-28 00:00:00,,,,199.22,,,HVStrategy,18,733800.0,RSI,18,85.72640992008185,LRSI,18,1.0,TSI,18,,Broker,18,100032.33,99998.55,BuySell,18,,,BuySell,18,,,DataTrades,18,,
19,10dORHV,19,2010-01-29 00:00:00,,,,35.66,,,stockpx,19,2010-01-29 00:00:00,,,,192.66,,,HVStrategy,19,733801.0,RSI,19,87.3308792453555,LRSI,19,1.0,TSI,19,,Broker,19,100032.33,99996.67,BuySell,19,,,BuySell,19,,,DataTrades,19,,
20,10dORHV,20,2010-02-01 00:00:00,,,,35.21,,,stockpx,20,2010-02-01 00:00:00,,,,194.58,,,HVStrategy,20,733804.0,RSI,20,84.87164352387215,LRSI,20,1.0,TSI,20,,Broker,20,100032.33,99997.12,BuySell,20,,,BuySell,20,,,DataTrades,20,,
21,10dORHV,21,2010-02-02 00:00:00,,,,34.38,,,stockpx,21,2010-02-02 00:00:00,,,,195.7,,,HVStrategy,21,733805.0,RSI,21,80.37583226316404,LRSI,21,1.0,TSI,21,,Broker,21,100032.33,99997.95,BuySell,21,,,BuySell,21,,,DataTrades,21,,
22,10dORHV,22,2010-02-03 00:00:00,,,,34.43,,,stockpx,22,2010-02-03 00:00:00,,,,199.47,,,HVStrategy,22,733806.0,RSI,22,80.44304063696187,LRSI,22,1.0,TSI,22,,Broker,22,99997.90000000001,99997.90000000001,BuySell,22,34.43,,BuySell,22,,,DataTrades,22,-2.1000000000000014,
23,10dORHV,23,2010-02-04 00:00:00,,,,34.76,,,stockpx,23,2010-02-04 00:00:00,,,,192.06,,,HVStrategy,23,733807.0,RSI,23,80.90778807583371,LRSI,23,1.0,TSI,23,,Broker,23,100032.66,99997.90000000001,BuySell,23,,34.76,BuySell,23,,,DataTrades,23,,
24,10dORHV,24,2010-02-05 00:00:00,,,,33.52,,,stockpx,24,2010-02-05 00:00:00,,,,195.63,,,HVStrategy,24,733808.0,RSI,24,73.80999586055911,LRSI,24,0.9210965249705896,TSI,24,,Broker,24,100032.66,99999.14,BuySell,24,,,BuySell,24,,,DataTrades,24,,
25,10dORHV,25,2010-02-08 00:00:00,,,,31.45,,,stockpx,25,2010-02-08 00:00:00,,,,194.32,,,HVStrategy,25,733811.0,RSI,25,63.755026982041585,LRSI,25,0.6918839327323811,TSI,25,,Broker,25,100032.66,100001.21,BuySell,25,,,BuySell,25,,,DataTrades,25,,
26,10dORHV,26,2010-02-09 00:00:00,,,,27.32,,,stockpx,26,2010-02-09 00:00:00,,,,196.23,,,HVStrategy,26,733812.0,RSI,26,49.31908957563866,LRSI,26,0.42639004597351243,TSI,26,,Broker,26,100032.66,100005.34,BuySell,26,,,BuySell,26,,,DataTrades,26,,
27,10dORHV,27,2010-02-10 00:00:00,,,,25.07,,,stockpx,27,2010-02-10 00:00:00,,,,195.04,,,HVStrategy,27,733813.0,RSI,27,43.53557315863653,LRSI,27,0.29328615251569895,TSI,27,,Broker,27,100032.66,100007.59,BuySell,27,,,BuySell,27,,,DataTrades,27,,
28,10dORHV,28,2010-02-11 00:00:00,,,,23.97,,,stockpx,28,2010-02-11 00:00:00,,,,198.78,,,HVStrategy,28,733814.0,RSI,28,41.00395874284768,LRSI,28,0.18160296397666786,TSI,28,,Broker,28,100032.66,100008.69,BuySell,28,,,BuySell,28,,,DataTrades,28,,
29,10dORHV,29,2010-02-12 00:00:00,,,,21.8,,,stockpx,29,2010-02-12 00:00:00,,,,200.46,,,HVStrategy,29,733815.0,RSI,29,36.495349909673,LRSI,29,0.0,TSI,29,,Broker,29,100010.86,100010.86,BuySell,29,21.8,,BuySell,29,,,DataTrades,29,12.959999999999997,
30,10dORHV,30,2010-02-16 00:00:00,,,,21.66,,,stockpx,30,2010-02-16 00:00:00,,,,203.43,,,HVStrategy,30,733819.0,RSI,30,36.218654428507584,LRSI,30,0.0,TSI,30,,Broker,30,100010.86,100010.86,BuySell,30,,,BuySell,30,,,DataTrades,30,,
31,10dORHV,31,2010-02-17 00:00:00,,,,20.85,,,stockpx,31,2010-02-17 00:00:00,,,,202.55,,,HVStrategy,31,733820.0,RSI,31,34.584878634843946,LRSI,31,0.0,TSI,31,,Broker,31,100010.86,100010.86,BuySell,31,,,BuySell,31,,,DataTrades,31,,
32,10dORHV,32,2010-02-18 00:00:00,,,,20.17,,,stockpx,32,2010-02-18 00:00:00,,,,203.04,,,HVStrategy,32,733821.0,RSI,32,33.229704206279536,LRSI,32,0.0,TSI,32,,Broker,32,100010.86,100010.86,BuySell,32,,,BuySell,32,,,DataTrades,32,,
33,10dORHV,33,2010-02-19 00:00:00,,,,17.9,,,stockpx,33,2010-02-19 00:00:00,,,,201.69,,,HVStrategy,33,733822.0,RSI,33,29.12670090678678,LRSI,33,0.0,TSI,33,,Broker,33,100010.86,100010.86,BuySell,33,,,BuySell,33,,,DataTrades,33,,
34,10dORHV,34,2010-02-22 00:00:00,,,,17.1,,,stockpx,34,2010-02-22 00:00:00,,,,200.45,,,HVStrategy,34,733825.0,RSI,34,27.822856065616605,LRSI,34,0.0,TSI,34,,Broker,34,99993.76,100010.86,BuySell,34,17.1,,BuySell,34,,,DataTrades,34,,
35,10dORHV,35,2010-02-23 00:00:00,,,,18.07,,,stockpx,35,2010-02-23 00:00:00,,,,197.03,,,HVStrategy,35,733826.0,RSI,35,31.808784346898932,LRSI,35,0.0,TSI,35,,Broker,35,99993.76,100011.83,BuySell,35,,,BuySell,35,,,DataTrades,35,,
36,10dORHV,36,2010-02-24 00:00:00,,,,18.08,,,stockpx,36,2010-02-24 00:00:00,,,,200.6,,,HVStrategy,36,733827.0,RSI,36,31.850567862469234,LRSI,36,0.0,TSI,36,,Broker,36,99993.76,100011.84,BuySell,36,,,BuySell,36,,,DataTrades,36,,
37,10dORHV,37,2010-02-25 00:00:00,,,,20.61,,,stockpx,37,2010-02-25 00:00:00,,,,202.03,,,HVStrategy,37,733828.0,RSI,37,41.60029387388979,LRSI,37,0.1448734228578705,TSI,37,,Broker,37,99993.76,100014.37,BuySell,37,,,BuySell,37,,,DataTrades,37,,
38,10dORHV,38,2010-02-26 00:00:00,,,,19.85,,,stockpx,38,2010-02-26 00:00:00,,,,204.68,,,HVStrategy,38,733829.0,RSI,38,39.760133160122514,LRSI,38,0.1417847966122204,TSI,38,-12.995296897353386,Broker,38,99993.76,100013.61,BuySell,38,,,BuySell,38,,,DataTrades,38,,
39,10dORHV,39,2010-03-01 00:00:00,,,,19.97,,,stockpx,39,2010-03-01 00:00:00,,,,208.89,,,HVStrategy,39,733832.0,RSI,39,40.209852246552906,LRSI,39,0.20205210950234276,TSI,39,-12.65855500996495,Broker,39,99993.76,100013.73,BuySell,39,,,BuySell,39,,,DataTrades,39,,
40,10dORHV,40,2010-03-02 00:00:00,,,,19.97,,,stockpx,40,2010-03-02 00:00:00,,,,208.1,,,HVStrategy,40,733833.0,RSI,40,40.209852246552906,LRSI,40,0.3606147105542518,TSI,40,-12.381889912200846,Broker,40,100013.73,100013.73,BuySell,40,,19.97,BuySell,40,,,DataTrades,40,2.8699999999999974,
41,10dORHV,41,2010-03-03 00:00:00,,,,19.19,,,stockpx,41,2010-03-03 00:00:00,,,,209.39,,,HVStrategy,41,733834.0,RSI,41,38.067483574659484,LRSI,41,0.4572380191957536,TSI,41,-12.799789416260607,Broker,41,100013.73,100013.73,BuySell,41,,,BuySell,41,,,DataTrades,41,,
42,10dORHV,42,2010-03-04 00:00:00,,,,18.39,,,stockpx,42,2010-03-04 00:00:00,,,,210.32,,,HVStrategy,42,733835.0,RSI,42,35.95174605914471,LRSI,42,0.46929222422456435,TSI,42,-13.820090902351017,Broker,42,100013.73,100013.73,BuySell,42,,,BuySell,42,,,DataTrades,42,,
43,10dORHV,43,2010-03-05 00:00:00,,,,20.99,,,stockpx,43,2010-03-05 00:00:00,,,,219.21,,,HVStrategy,43,733836.0,RSI,43,46.38182690224297,LRSI,43,0.6769529394693556,TSI,43,-11.776094826731685,Broker,43,100013.73,100013.73,BuySell,43,,,BuySell,43,,,DataTrades,43,,
44,10dORHV,44,2010-03-08 00:00:00,,,,20.53,,,stockpx,44,2010-03-08 00:00:00,,,,219.14,,,HVStrategy,44,733839.0,RSI,44,44.98601445918893,LRSI,44,0.6673754742950916,TSI,44,-10.536489126682655,Broker,44,100013.73,100013.73,BuySell,44,,,BuySell,44,,,DataTrades,44,,
45,10dORHV,45,2010-03-09 00:00:00,,,,21.09,,,stockpx,45,2010-03-09 00:00:00,,,,223.02,,,HVStrategy,45,733840.0,RSI,45,47.0741650323549,LRSI,45,0.7759251454966342,TSI,45,-8.920258847694829,Broker,45,100013.73,100013.73,BuySell,45,,,BuySell,45,,,DataTrades,45,,
46,10dORHV,46,2010-03-10 00:00:00,,,,20.49,,,stockpx,46,2010-03-10 00:00:00,,,,224.8,,,HVStrategy,46,733841.0,RSI,46,45.098999419173644,LRSI,46,0.8000899972530399,TSI,46,-8.155363656197206,Broker,46,100013.73,100013.73,BuySell,46,,,BuySell,46,,,DataTrades,46,,
47,10dORHV,47,2010-03-11 00:00:00,,,,17.66,,,stockpx,47,2010-03-11 00:00:00,,,,225.26,,,HVStrategy,47,733842.0,RSI,47,37.175792551803234,LRSI,47,0.4845777557601114,TSI,47,-10.147601366855415,Broker,47,100013.73,100013.73,BuySell,47,,,BuySell,47,,,DataTrades,47,,
48,10dORHV,48,2010-03-12 00:00:00,,,,18.57,,,stockpx,48,2010-03-12 00:00:00,,,,226.62,,,HVStrategy,48,733843.0,RSI,48,40.77868873260555,LRSI,48,0.5450346868209479,TSI,48,-10.710266822652533,Broker,48,100013.73,100013.73,BuySell,48,,,BuySell,48,,,DataTrades,48,,
49,10dORHV,49,2010-03-15 00:00:00,,,,19.08,,,stockpx,49,2010-03-15 00:00:00,,,,223.9,,,HVStrategy,49,733846.0,RSI,49,42.759934353734614,LRSI,49,0.4280655969946527,TSI,49,-10.589673952972415,Broker,49,100013.73,100013.73,BuySell,49,,,BuySell,49,,,DataTrades,49,,
50,10dORHV,50,2010-03-16 00:00:00,,,,18.47,,,stockpx,50,2010-03-16 00:00:00,,,,224.49,,,HVStrategy,50,733847.0,RSI,50,40.99341366605306,LRSI,50,0.0,TSI,50,-11.04485277392087,Broker,50,100013.73,100013.73,BuySell,50,,,BuySell,50,,,DataTrades,50,,
51,10dORHV,51,2010-03-17 00:00:00,,,,18.57,,,stockpx,51,2010-03-17 00:00:00,,,,224.29,,,HVStrategy,51,733848.0,RSI,51,41.420662613299235,LRSI,51,0.0,TSI,51,-11.299790686876651,Broker,51,100013.73,100013.73,BuySell,51,,,BuySell,51,,,DataTrades,51,,
52,10dORHV,52,2010-03-18 00:00:00,,,,18.77,,,stockpx,52,2010-03-18 00:00:00,,,,224.9,,,HVStrategy,52,733849.0,RSI,52,42.32019942374545,LRSI,52,0.0,TSI,52,-11.275368825280209,Broker,52,100013.73,100013.73,BuySell,52,,,BuySell,52,,,DataTrades,52,,
53,10dORHV,53,2010-03-19 00:00:00,,,,16.37,,,stockpx,53,2010-03-19 00:00:00,,,,221.89,,,HVStrategy,53,733850.0,RSI,53,35.312588672259324,LRSI,53,0.11038630142732149,TSI,53,-13.503696493228459,Broker,53,100013.73,100013.73,BuySell,53,,,BuySell,53,,,DataTrades,53,,
54,10dORHV,54,2010-03-22 00:00:00,,,,17.86,,,stockpx,54,2010-03-22 00:00:00,,,,225.05,,,HVStrategy,54,733853.0,RSI,54,41.760240100522516,LRSI,54,0.15609304195474288,TSI,54,-13.48776701771035,Broker,54,100013.73,100013.73,BuySell,54,,,BuySell,54,,,DataTrades,54,,
55,10dORHV,55,2010-03-23 00:00:00,,,,16.58,,,stockpx,55,2010-03-23 00:00:00,,,,228.35,,,HVStrategy,55,733854.0,RSI,55,38.234535057101006,LRSI,55,0.0,TSI,55,-14.637648667453826,Broker,55,100013.73,100013.73,BuySell,55,,,BuySell,55,,,DataTrades,55,,
56,10dORHV,56,2010-03-24 00:00:00,,,,17.42,,,stockpx,56,2010-03-24 00:00:00,,,,229.82,,,HVStrategy,56,733855.0,RSI,56,41.712403403425846,LRSI,56,0.0,TSI,56,-14.533138721020755,Broker,56,100013.73,100013.73,BuySell,56,,,BuySell,56,,,DataTrades,56,,
57,10dORHV,57,2010-03-25 00:00:00,,,,19.02,,,stockpx,57,2010-03-25 00:00:00,,,,226.96,,,HVStrategy,57,733856.0,RSI,57,47.747694976537446,LRSI,57,0.32162114042093215,TSI,57,-12.541683192096459,Broker,57,100013.73,100013.73,BuySell,57,,,BuySell,57,,,DataTrades,57,,
58,10dORHV,58,2010-03-26 00:00:00,,,,18.63,,,stockpx,58,2010-03-26 00:00:00,,,,230.76,,,HVStrategy,58,733857.0,RSI,58,46.48424741963401,LRSI,58,0.3090603990015223,TSI,58,-11.329464820551804,Broker,58,100013.73,100013.73,BuySell,58,,,BuySell,58,,,DataTrades,58,,
59,10dORHV,59,2010-03-29 00:00:00,,,,17.48,,,stockpx,59,2010-03-29 00:00:00,,,,232.26,,,HVStrategy,59,733860.0,RSI,59,42.881049394535864,LRSI,59,0.3471149142781323,TSI,59,-11.43304860848741,Broker,59,100013.73,100013.73,BuySell,59,,,BuySell,59,,,DataTrades,59,,
60,10dORHV,60,2010-03-30 00:00:00,,,,18.94,,,stockpx,60,2010-03-30 00:00:00,,,,236.01,,,HVStrategy,60,733861.0,RSI,60,48.35442374980167,LRSI,60,0.9281635821795882,TSI,60,-9.822491274140285,Broker,60,100013.73,100013.73,BuySell,60,,,BuySell,60,,,DataTrades,60,,
61,10dORHV,61,2010-03-31 00:00:00,,,,18.86,,,stockpx,61,2010-03-31 00:00:00,,,,234.81,,,HVStrategy,61,733862.0,RSI,61,48.082539440866086,LRSI,61,0.8941124729005975,TSI,61,-8.619750519296948,Broker,61,100013.73,100013.73,BuySell,61,,,BuySell,61,,,DataTrades,61,,
62,10dORHV,62,2010-04-01 00:00:00,,,,20.07,,,stockpx,62,2010-04-01 00:00:00,,,,235.15,,,HVStrategy,62,733863.0,RSI,62,52.438496352164854,LRSI,62,1.0,TSI,62,-6.2753741626919295,Broker,62,100013.73,100013.73,BuySell,62,,,BuySell,62,,,DataTrades,62,,
63,10dORHV,63,2010-04-05 00:00:00,,,,20.34,,,stockpx,63,2010-04-05 00:00:00,,,,237.97,,,HVStrategy,63,733867.0,RSI,63,53.378478601421826,LRSI,63,0.9256384202783786,TSI,63,-4.086703893355733,Broker,63,100013.73,100013.73,BuySell,63,,,BuySell,63,,,DataTrades,63,,
64,10dORHV,64,2010-04-06 00:00:00,,,,19.02,,,stockpx,64,2010-04-06 00:00:00,,,,239.24,,,HVStrategy,64,733868.0,RSI,64,48.34770482440685,LRSI,64,0.8842177411896743,TSI,64,-3.6794843433641757,Broker,64,100013.73,100013.73,BuySell,64,,,BuySell,64,,,DataTrades,64,,
65,10dORHV,65,2010-04-07 00:00:00,,,,18.4,,,stockpx,65,2010-04-07 00:00:00,,,,240.32,,,HVStrategy,65,733869.0,RSI,65,46.14771225084069,LRSI,65,0.7577136803557072,TSI,65,-3.9972698704862206,Broker,65,100013.73,100013.73,BuySell,65,,,BuySell,65,,,DataTrades,65,,
66,10dORHV,66,2010-04-08 00:00:00,,,,18.34,,,stockpx,66,2010-04-08 00:00:00,,,,240.24,,,HVStrategy,66,733870.0,RSI,66,45.92989860534755,LRSI,66,0.7118159763097918,TSI,66,-4.318884040271757,Broker,66,100013.73,100013.73,BuySell,66,,,BuySell,66,,,DataTrades,66,,
67,10dORHV,67,2010-04-09 00:00:00,,,,16.76,,,stockpx,67,2010-04-09 00:00:00,,,,241.66,,,HVStrategy,67,733871.0,RSI,67,40.50783662822139,LRSI,67,0.41665010821101894,TSI,67,-6.254831065998477,Broker,67,100013.73,100013.73,BuySell,67,,,BuySell,67,,,DataTrades,67,,
68,10dORHV,68,2010-04-12 00:00:00,,,,15.43,,,stockpx,68,2010-04-12 00:00:00,,,,242.3,,,HVStrategy,68,733874.0,RSI,68,36.59192008881225,LRSI,68,0.24468673045316214,TSI,68,-9.187235476737488,Broker,68,100013.73,100013.73,BuySell,68,,,BuySell,68,,,DataTrades,68,,
69,10dORHV,69,2010-04-13 00:00:00,,,,14.83,,,stockpx,69,2010-04-13 00:00:00,,,,242.47,,,HVStrategy,69,733875.0,RSI,69,34.95045552865686,LRSI,69,0.1731478629049722,TSI,69,-12.13687477825262,Broker,69,100013.73,100013.73,BuySell,69,,,BuySell,69,,,DataTrades,69,,
70,10dORHV,70,2010-04-14 00:00:00,,,,13.97,,,stockpx,70,2010-04-14 00:00:00,,,,245.56,,,HVStrategy,70,733876.0,RSI,70,32.687091181702115,LRSI,70,0.0,TSI,70,-15.35050554858943,Broker,70,100013.73,100013.73,BuySell,70,,,BuySell,70,,,DataTrades,70,,
71,10dORHV,71,2010-04-15 00:00:00,,,,14.79,,,stockpx,71,2010-04-15 00:00:00,,,,248.75,,,HVStrategy,71,733877.0,RSI,71,36.88410554734456,LRSI,71,0.0,TSI,71,-16.85582726304112,Broker,71,100013.73,100013.73,BuySell,71,,,BuySell,71,,,DataTrades,71,,
72,10dORHV,72,2010-04-16 00:00:00,,,,15.28,,,stockpx,72,2010-04-16 00:00:00,,,,247.46,,,HVStrategy,72,733878.0,RSI,72,39.31890080705616,LRSI,72,0.0,TSI,72,-17.412596696201515,Broker,72,100013.73,100013.73,BuySell,72,,,BuySell,72,,,DataTrades,72,,
73,10dORHV,73,2010-04-19 00:00:00,,,,17.19,,,stockpx,73,2010-04-19 00:00:00,,,,246.84,,,HVStrategy,73,733881.0,RSI,73,47.77590590084463,LRSI,73,0.23260330779989072,TSI,73,-15.29456070923019,Broker,73,100013.73,100013.73,BuySell,73,,,BuySell,73,,,DataTrades,73,,
74,10dORHV,74,2010-04-20 00:00:00,,,,18.75,,,stockpx,74,2010-04-20 00:00:00,,,,245.22,,,HVStrategy,74,733882.0,RSI,74,53.478737644518546,LRSI,74,0.3961220224389631,TSI,74,-11.598823230724062,Broker,74,100013.73,100013.73,BuySell,74,,,BuySell,74,,,DataTrades,74,,
75,10dORHV,75,2010-04-21 00:00:00,,,,34.31,,,stockpx,75,2010-04-21 00:00:00,,,,259.52,,,HVStrategy,75,733883.0,RSI,75,78.59099635438677,LRSI,75,0.7361779436489859,TSI,75,7.661171492592127,Broker,75,100013.73,100013.73,BuySell,75,,,BuySell,75,,,DataTrades,75,,
76,10dORHV,76,2010-04-22 00:00:00,,,,34.9,,,stockpx,76,2010-04-22 00:00:00,,,,266.09,,,HVStrategy,76,733884.0,RSI,76,79.05272718835015,LRSI,76,0.7172927316543679,TSI,76,19.84024342809137,Broker,76,100048.62999999999,100013.73,BuySell,76,,34.9,BuySell,76,,,DataTrades,76,,
77,10dORHV,77,2010-04-23 00:00:00,,,,35.25,,,stockpx,77,2010-04-23 00:00:00,,,,270.76,,,HVStrategy,77,733885.0,RSI,77,79.33742076544178,LRSI,77,0.8303561308290784,TSI,77,28.167892455091103,Broker,77,100048.62999999999,100013.37999999999,BuySell,77,,,BuySell,77,,,DataTrades,77,,
78,10dORHV,78,2010-04-26 00:00:00,,,,35.63,,,stockpx,78,2010-04-26 00:00:00,,,,269.19,,,HVStrategy,78,733888.0,RSI,78,79.66063304171799,LRSI,78,1.0,TSI,78,34.26995839853951,Broker,78,100048.62999999999,100012.99999999999,BuySell,78,,,BuySell,78,,,DataTrades,78,,
79,10dORHV,79,2010-04-27 00:00:00,,,,36.31,,,stockpx,79,2010-04-27 00:00:00,,,,260.95,,,HVStrategy,79,733889.0,RSI,79,80.25581868372471,LRSI,79,1.0,TSI,79,39.10416559433841,Broker,79,100048.62999999999,100012.31999999999,BuySell,79,,,BuySell,79,,,DataTrades,79,,
80,10dORHV,80,2010-04-28 00:00:00,,,,36.9,,,stockpx,80,2010-04-28 00:00:00,,,,260.86,,,HVStrategy,80,733890.0,RSI,80,80.78131121818107,LRSI,80,1.0,TSI,80,43.03731694428507,Broker,80,100048.62999999999,100011.73,BuySell,80,,,BuySell,80,,,DataTrades,80,,
81,10dORHV,81,2010-04-29 00:00:00,,,,37.33,,,stockpx,81,2010-04-29 00:00:00,,,,269.14,,,HVStrategy,81,733891.0,RSI,81,81.17456558506369,LRSI,81,1.0,TSI,81,46.272882707998235,Broker,81,100048.62999999999,100011.29999999999,BuySell,81,,,BuySell,81,,,DataTrades,81,,
82,10dORHV,82,2010-04-30 00:00:00,,,,37.35,,,stockpx,82,2010-04-30 00:00:00,,,,261.71,,,HVStrategy,82,733892.0,RSI,82,81.19384066264351,LRSI,82,1.0,TSI,82,48.85069475587121,Broker,82,100011.27999999998,100011.27999999998,BuySell,82,37.35,,BuySell,82,,,DataTrades,82,-2.450000000000003,
83,10dORHV,83,2010-05-03 00:00:00,,,,36.71,,,stockpx,83,2010-05-03 00:00:00,,,,266.25,,,HVStrategy,83,733895.0,RSI,83,78.42658617323104,LRSI,83,1.0,TSI,83,50.21011126361641,Broker,83,100047.98999999999,100011.27999999998,BuySell,83,,36.71,BuySell,83,,,DataTrades,83,,
84,10dORHV,84,2010-05-04 00:00:00,,,,36.88,,,stockpx,84,2010-05-04 00:00:00,,,,258.62,,,HVStrategy,84,733896.0,RSI,84,78.6348840772662,LRSI,84,1.0,TSI,84,51.38633781960233,Broker,84,100047.98999999999,100011.10999999999,BuySell,84,,,BuySell,84,,,DataTrades,84,,
85,10dORHV,85,2010-05-05 00:00:00,,,,30.4,,,stockpx,85,2010-05-05 00:00:00,,,,255.64,,,HVStrategy,85,733897.0,RSI,85,56.314670686415475,LRSI,85,0.6335565352492025,TSI,85,44.90540802929981,Broker,85,100047.98999999999,100017.59,BuySell,85,,,BuySell,85,,,DataTrades,85,,
86,10dORHV,86,2010-05-06 00:00:00,,,,35.81,,,stockpx,86,2010-05-06 00:00:00,,,,255.21,,,HVStrategy,86,733898.0,RSI,86,65.19667160028561,LRSI,86,0.7049826959508616,TSI,86,42.27133634286718,Broker,86,100047.98999999999,100012.18,BuySell,86,,,BuySell,86,,,DataTrades,86,,
