Id,10dORHV,len,datetime,open,high,low,close,volume,openinterest,stockpx,len,datetime,open,high,low,close,volume,openinterest,HVStrategy,len,datetime,RSI,len,rsi,rsi_OB_70,rsi_OS_30,LRSI,len,lrsi,lrsi_OB_07,lrsi_OS_03,TSI,len,tsi,tsi_pos,tsi_neg
15,10dORHV,15,1/25/10 0:00,,,,20.83,,,stockpx,15,1/25/10 0:00,,,,15.88,,,HVStrategy,15,733797,RSI,15,40.09240246,0,0,LRSI,15,1,1,0,TSI,15,,,
16,10dORHV,16,1/26/10 0:00,,,,22.32,,,stockpx,16,1/26/10 0:00,,,,15.98,,,HVStrategy,16,733798,RSI,16,44.65158701,0,0,LRSI,16,1,1,0,TSI,16,,,
17,10dORHV,17,1/27/10 0:00,,,,25.89,,,stockpx,17,1/27/10 0:00,,,,15.96,,,HVStrategy,17,733799,RSI,17,53.73631838,0,0,LRSI,17,1,1,0,TSI,17,,,
18,10dORHV,18,1/28/10 0:00,,,,28.39,,,stockpx,18,1/28/10 0:00,,,,15.48,,,HVStrategy,18,733800,RSI,18,58.83221798,0,0,LRSI,18,1,1,0,TSI,18,,,
19,10dORHV,19,1/29/10 0:00,,,,29.18,,,stockpx,19,1/29/10 0:00,,,,15.08,,,HVStrategy,19,733801,RSI,19,60.31961965,0,0,LRSI,19,1,1,0,TSI,19,,,
20,10dORHV,20,2/1/10 0:00,,,,28.82,,,stockpx,20,2/1/10 0:00,,,,15.05,,,HVStrategy,20,733804,RSI,20,59.26873144,0,0,LRSI,20,1,1,0,TSI,20,,,
21,10dORHV,21,2/2/10 0:00,,,,29.59,,,stockpx,21,2/2/10 0:00,,,,15.16,,,HVStrategy,21,733805,RSI,21,60.84021949,0,0,LRSI,21,1,1,0,TSI,21,,,
22,10dORHV,22,2/3/10 0:00,,,,28.74,,,stockpx,22,2/3/10 0:00,,,,15.46,,,HVStrategy,22,733806,RSI,22,58.17206771,0,0,LRSI,22,1,1,0,TSI,22,,,
23,10dORHV,23,2/4/10 0:00,,,,31.07,,,stockpx,23,2/4/10 0:00,,,,15.04,,,HVStrategy,23,733807,RSI,23,62.96649029,0,0,LRSI,23,1,1,0,TSI,23,,,
24,10dORHV,24,2/5/10 0:00,,,,31.94,,,stockpx,24,2/5/10 0:00,,,,15.18,,,HVStrategy,24,733808,RSI,24,64.59820134,0,0,LRSI,24,1,1,0,TSI,24,,,
25,10dORHV,25,2/8/10 0:00,,,,32.73,,,stockpx,25,2/8/10 0:00,,,,15,,,HVStrategy,25,733811,RSI,25,66.06053314,0,0,LRSI,25,1,1,0,TSI,25,,,
26,10dORHV,26,2/9/10 0:00,,,,32.55,,,stockpx,26,2/9/10 0:00,,,,15.09,,,HVStrategy,26,733812,RSI,26,65.39768647,0,0,LRSI,26,1,1,0,TSI,26,,,
27,10dORHV,27,2/10/10 0:00,,,,34.13,,,stockpx,27,2/10/10 0:00,,,,14.82,,,HVStrategy,27,733813,RSI,27,68.39540275,0,0,LRSI,27,1,1,0,TSI,27,,,
28,10dORHV,28,2/11/10 0:00,,,,34.78,,,stockpx,28,2/11/10 0:00,,,,15.23,,,HVStrategy,28,733814,RSI,28,69.56360893,0,0,LRSI,28,1,1,0,TSI,28,,,
29,10dORHV,29,2/12/10 0:00,,,,34.05,,,stockpx,29,2/12/10 0:00,,,,15.18,,,HVStrategy,29,733815,RSI,29,66.586796,0,0,LRSI,29,1,1,0,TSI,29,,,
30,10dORHV,30,2/16/10 0:00,,,,33.78,,,stockpx,30,2/16/10 0:00,,,,15.43,,,HVStrategy,30,733819,RSI,30,65.47085044,0,0,LRSI,30,1,1,0,TSI,30,,,
31,10dORHV,31,2/17/10 0:00,,,,33.16,,,stockpx,31,2/17/10 0:00,,,,15.44,,,HVStrategy,31,733820,RSI,31,62.86542094,0,0,LRSI,31,0.936926348,1,0,TSI,31,,,
32,10dORHV,32,2/18/10 0:00,,,,32.8,,,stockpx,32,2/18/10 0:00,,,,15.53,,,HVStrategy,32,733821,RSI,32,61.33903698,0,0,LRSI,32,0.843360249,1,0,TSI,32,,,
33,10dORHV,33,2/19/10 0:00,,,,30.26,,,stockpx,33,2/19/10 0:00,,,,15.58,,,HVStrategy,33,733822,RSI,33,51.78527995,0,0,LRSI,33,0.534338033,0,0,TSI,33,,,
34,10dORHV,34,2/22/10 0:00,,,,28.33,,,stockpx,34,2/22/10 0:00,,,,15.5,,,HVStrategy,34,733825,RSI,34,45.93126388,0,0,LRSI,34,0.34137125,0,0,TSI,34,,,
35,10dORHV,35,2/23/10 0:00,,,,26.21,,,stockpx,35,2/23/10 0:00,,,,15.39,,,HVStrategy,35,733826,RSI,35,40.51360444,0,0,LRSI,35,0.208477226,0,1,TSI,35,,,
36,10dORHV,36,2/24/10 0:00,,,,25.4,,,stockpx,36,2/24/10 0:00,,,,15.59,,,HVStrategy,36,733827,RSI,36,38.63836847,0,0,LRSI,36,0.113733606,0,1,TSI,36,,,
37,10dORHV,37,2/25/10 0:00,,,,21.1,,,stockpx,37,2/25/10 0:00,,,,15.24,,,HVStrategy,37,733828,RSI,37,30.55333555,0,0,LRSI,37,0,0,1,TSI,37,,,
38,10dORHV,38,2/26/10 0:00,,,,16.06,,,stockpx,38,2/26/10 0:00,,,,15.32,,,HVStrategy,38,733829,RSI,38,24.16954939,0,1,LRSI,38,0,0,1,TSI,38,-2.16811797,0,1
39,10dORHV,39,3/1/10 0:00,,,,18.29,,,stockpx,39,3/1/10 0:00,,,,15.79,,,HVStrategy,39,733832,RSI,39,31.03555216,0,0,LRSI,39,0,0,1,TSI,39,-9.502595179,0,1
40,10dORHV,40,3/2/10 0:00,,,,18.26,,,stockpx,40,3/2/10 0:00,,,,15.71,,,HVStrategy,40,733833,RSI,40,30.99489364,0,0,LRSI,40,0,0,1,TSI,40,-14.86588533,0,1
41,10dORHV,41,3/3/10 0:00,,,,19.28,,,stockpx,41,3/3/10 0:00,,,,15.57,,,HVStrategy,41,733834,RSI,41,34.15345057,0,0,LRSI,41,0,0,1,TSI,41,-18.0240285,0,1
42,10dORHV,42,3/4/10 0:00,,,,20.43,,,stockpx,42,3/4/10 0:00,,,,15.79,,,HVStrategy,42,733835,RSI,42,37.62028588,0,0,LRSI,42,0.030680387,0,1,TSI,42,-19.43513263,0,1
43,10dORHV,43,3/5/10 0:00,,,,21.07,,,stockpx,43,3/5/10 0:00,,,,16.05,,,HVStrategy,43,733836,RSI,43,39.52846014,0,0,LRSI,43,0.106920497,0,1,TSI,43,-19.96788728,0,1
44,10dORHV,44,3/8/10 0:00,,,,24.35,,,stockpx,44,3/8/10 0:00,,,,16.56,,,HVStrategy,44,733839,RSI,44,48.2632481,0,0,LRSI,44,0.325607981,0,0,TSI,44,-17.52023229,0,1
45,10dORHV,45,3/9/10 0:00,,,,24.49,,,stockpx,45,3/9/10 0:00,,,,16.55,,,HVStrategy,45,733840,RSI,45,48.60449238,0,0,LRSI,45,0.456225013,0,0,TSI,45,-15.50096246,0,1
46,10dORHV,46,3/10/10 0:00,,,,24.99,,,stockpx,46,3/10/10 0:00,,,,16.8,,,HVStrategy,46,733841,RSI,46,49.87605602,0,0,LRSI,46,0.649455398,0,0,TSI,46,-13.47868899,0,1
47,10dORHV,47,3/11/10 0:00,,,,24.33,,,stockpx,47,3/11/10 0:00,,,,16.56,,,HVStrategy,47,733842,RSI,47,48.18151529,0,0,LRSI,47,0.879234406,1,0,TSI,47,-12.274118,0,1
48,10dORHV,48,3/12/10 0:00,,,,25.5,,,stockpx,48,3/12/10 0:00,,,,16.35,,,HVStrategy,48,733843,RSI,48,51.33781423,0,0,LRSI,48,1,1,0,TSI,48,-10.32331735,0,1
49,10dORHV,49,3/15/10 0:00,,,,23.09,,,stockpx,49,3/15/10 0:00,,,,16.45,,,HVStrategy,49,733846,RSI,49,45.22690103,0,0,LRSI,49,0.904575372,1,0,TSI,49,-10.37166861,0,1
50,10dORHV,50,3/16/10 0:00,,,,23.13,,,stockpx,50,3/16/10 0:00,,,,16.38,,,HVStrategy,50,733847,RSI,50,45.34319057,0,0,LRSI,50,0.839677682,1,0,TSI,50,-10.37714422,0,1
51,10dORHV,51,3/17/10 0:00,,,,22.78,,,stockpx,51,3/17/10 0:00,,,,16.52,,,HVStrategy,51,733848,RSI,51,44.45383525,0,0,LRSI,51,0.760442342,1,0,TSI,51,-10.62251358,0,1
52,10dORHV,52,3/18/10 0:00,,,,21.63,,,stockpx,52,3/18/10 0:00,,,,16.56,,,HVStrategy,52,733849,RSI,52,41.5688368,0,0,LRSI,52,0.520534506,0,0,TSI,52,-11.62618169,0,1
53,10dORHV,53,3/19/10 0:00,,,,21.67,,,stockpx,53,3/19/10 0:00,,,,16.44,,,HVStrategy,53,733850,RSI,53,41.7105379,0,0,LRSI,53,0.370461361,0,0,TSI,53,-12.41779061,0,1
54,10dORHV,54,3/22/10 0:00,,,,17.78,,,stockpx,54,3/22/10 0:00,,,,16.36,,,HVStrategy,54,733853,RSI,54,33.26246858,0,0,LRSI,54,0.015407288,0,1,TSI,54,-15.78321642,0,1
55,10dORHV,55,3/23/10 0:00,,,,18.91,,,stockpx,55,3/23/10 0:00,,,,16.05,,,HVStrategy,55,733854,RSI,55,37.23909162,0,0,LRSI,55,0.182209657,0,1,TSI,55,-17.40030994,0,1
56,10dORHV,56,3/24/10 0:00,,,,17.8,,,stockpx,56,3/24/10 0:00,,,,16.1,,,HVStrategy,56,733855,RSI,56,35.03095719,0,0,LRSI,56,0,0,1,TSI,56,-19.42223603,0,1
57,10dORHV,57,3/25/10 0:00,,,,16.94,,,stockpx,57,3/25/10 0:00,,,,16.4,,,HVStrategy,57,733856,RSI,57,33.37950329,0,0,LRSI,57,0,0,1,TSI,57,-21.59828111,0,1
58,10dORHV,58,3/26/10 0:00,,,,15.93,,,stockpx,58,3/26/10 0:00,,,,16.52,,,HVStrategy,58,733857,RSI,58,31.5012676,0,0,LRSI,58,0,0,1,TSI,58,-23.99124781,0,1
59,10dORHV,59,3/29/10 0:00,,,,15.42,,,stockpx,59,3/29/10 0:00,,,,16.55,,,HVStrategy,59,733860,RSI,59,30.56598658,0,0,LRSI,59,0,0,1,TSI,59,-26.24608882,0,1
60,10dORHV,60,3/30/10 0:00,,,,14.67,,,stockpx,60,3/30/10 0:00,,,,16.63,,,HVStrategy,60,733861,RSI,60,29.19329498,0,1,LRSI,60,0,0,1,TSI,60,-28.54680014,0,1
61,10dORHV,61,3/31/10 0:00,,,,14.17,,,stockpx,61,3/31/10 0:00,,,,16.53,,,HVStrategy,61,733862,RSI,61,28.28143241,0,1,LRSI,61,0,0,1,TSI,61,-30.73764758,0,1
62,10dORHV,62,4/1/10 0:00,,,,15.81,,,stockpx,62,4/1/10 0:00,,,,16.24,,,HVStrategy,62,733863,RSI,62,35.40804613,0,0,LRSI,62,0,0,1,TSI,62,-30.66950728,0,1
63,10dORHV,63,4/5/10 0:00,,,,16.83,,,stockpx,63,4/5/10 0:00,,,,16.53,,,HVStrategy,63,733867,RSI,63,39.43880707,0,0,LRSI,63,0.154966036,0,1,TSI,63,-29.4451991,0,1
64,10dORHV,64,4/6/10 0:00,,,,20.19,,,stockpx,64,4/6/10 0:00,,,,16.94,,,HVStrategy,64,733868,RSI,64,50.41564137,0,0,LRSI,64,0.421264947,0,0,TSI,64,-24.69140646,0,1
65,10dORHV,65,4/7/10 0:00,,,,19.07,,,stockpx,65,4/7/10 0:00,,,,16.86,,,HVStrategy,65,733869,RSI,65,47.33575014,0,0,LRSI,65,0.482750398,0,0,TSI,65,-21.71298378,0,1
66,10dORHV,66,4/8/10 0:00,,,,21.77,,,stockpx,66,4/8/10 0:00,,,,17.38,,,HVStrategy,66,733870,RSI,66,54.5448867,0,0,LRSI,66,0.781552533,1,0,TSI,66,-16.61379709,0,1
67,10dORHV,67,4/9/10 0:00,,,,26.38,,,stockpx,67,4/9/10 0:00,,,,17.51,,,HVStrategy,67,733871,RSI,67,63.68539789,0,0,LRSI,67,1,1,0,TSI,67,-8.412887405,0,1
68,10dORHV,68,4/12/10 0:00,,,,26.85,,,stockpx,68,4/12/10 0:00,,,,17.65,,,HVStrategy,68,733874,RSI,68,64.46984993,0,0,LRSI,68,0.919187915,1,0,TSI,68,-1.922445305,0,1
69,10dORHV,69,4/13/10 0:00,,,,29.43,,,stockpx,69,4/13/10 0:00,,,,18.28,,,HVStrategy,69,733875,RSI,69,68.49326665,0,0,LRSI,69,1,1,0,TSI,69,4.992592492,1,0
70,10dORHV,70,4/14/10 0:00,,,,29.92,,,stockpx,70,4/14/10 0:00,,,,18.36,,,HVStrategy,70,733876,RSI,70,69.20647824,0,0,LRSI,70,1,1,0,TSI,70,10.59270738,1,0
71,10dORHV,71,4/15/10 0:00,,,,33.34,,,stockpx,71,4/15/10 0:00,,,,18.99,,,HVStrategy,71,733877,RSI,71,73.68410483,1,0,LRSI,71,1,1,0,TSI,71,17.12371484,1,0
72,10dORHV,72,4/16/10 0:00,,,,35.41,,,stockpx,72,4/16/10 0:00,,,,18.23,,,HVStrategy,72,733878,RSI,72,75.96239304,1,0,LRSI,72,1,1,0,TSI,72,23.28182924,1,0
73,10dORHV,73,4/19/10 0:00,,,,34.68,,,stockpx,73,4/19/10 0:00,,,,18.38,,,HVStrategy,73,733881,RSI,73,73.54427992,1,0,LRSI,73,1,1,0,TSI,73,27.32755292,1,0
74,10dORHV,74,4/20/10 0:00,,,,33.43,,,stockpx,74,4/20/10 0:00,,,,18.37,,,HVStrategy,74,733882,RSI,74,69.46648716,0,0,LRSI,74,1,1,0,TSI,74,29.32802216,1,0
75,10dORHV,75,4/21/10 0:00,,,,38.17,,,stockpx,75,4/21/10 0:00,,,,17.48,,,HVStrategy,75,733883,RSI,75,75.10369617,1,0,LRSI,75,1,1,0,TSI,75,33.16559002,1,0
76,10dORHV,76,4/22/10 0:00,,,,36.66,,,stockpx,76,4/22/10 0:00,,,,17.77,,,HVStrategy,76,733884,RSI,76,70.63006418,1,0,LRSI,76,1,1,0,TSI,76,34.69323068,1,0
77,10dORHV,77,4/23/10 0:00,,,,33.55,,,stockpx,77,4/23/10 0:00,,,,17.63,,,HVStrategy,77,733885,RSI,77,62.38746119,0,0,LRSI,77,0.930470661,1,0,TSI,77,33.08929624,1,0
78,10dORHV,78,4/26/10 0:00,,,,32.66,,,stockpx,78,4/26/10 0:00,,,,17.38,,,HVStrategy,78,733888,RSI,78,60.22154823,0,0,LRSI,78,0.812629215,1,0,TSI,78,31.10573638,1,0
79,10dORHV,79,4/27/10 0:00,,,,32.65,,,stockpx,79,4/27/10 0:00,,,,16.9,,,HVStrategy,79,733889,RSI,79,60.19626062,0,0,LRSI,79,0.764421132,1,0,TSI,79,29.55416821,1,0
80,10dORHV,80,4/28/10 0:00,,,,32.63,,,stockpx,80,4/28/10 0:00,,,,16.77,,,HVStrategy,80,733890,RSI,80,60.14186705,0,0,LRSI,80,0.609665824,0,0,TSI,80,28.29909187,1,0
81,10dORHV,81,4/29/10 0:00,,,,30.07,,,stockpx,81,4/29/10 0:00,,,,16.95,,,HVStrategy,81,733891,RSI,81,53.48043481,0,0,LRSI,81,0.248970055,0,1,TSI,81,25.14428141,1,0
82,10dORHV,82,4/30/10 0:00,,,,29.34,,,stockpx,82,4/30/10 0:00,,,,16.59,,,HVStrategy,82,733892,RSI,82,51.72118798,0,0,LRSI,82,0.156553263,0,1,TSI,82,22.02028837,1,0
83,10dORHV,83,5/3/10 0:00,,,,30.4,,,stockpx,83,5/3/10 0:00,,,,16.93,,,HVStrategy,83,733895,RSI,83,54.08314335,0,0,LRSI,83,0.079631915,0,1,TSI,83,20.05402294,1,0
84,10dORHV,84,5/4/10 0:00,,,,32.07,,,stockpx,84,5/4/10 0:00,,,,16.35,,,HVStrategy,84,733896,RSI,84,57.60240549,0,0,LRSI,84,0.096433708,0,1,TSI,84,19.36655268,1,0
85,10dORHV,85,5/5/10 0:00,,,,26.23,,,stockpx,85,5/5/10 0:00,,,,16.52,,,HVStrategy,85,733897,RSI,85,44.70006077,0,0,LRSI,85,0.071257691,0,1,TSI,85,14.24518262,1,0
86,10dORHV,86,5/6/10 0:00,,,,30.79,,,stockpx,86,5/6/10 0:00,,,,16.28,,,HVStrategy,86,733898,RSI,86,53.46492373,0,0,LRSI,86,0.015644797,0,1,TSI,86,12.89972089,1,0
87,10dORHV,87,5/7/10 0:00,,,,35.34,,,stockpx,87,5/7/10 0:00,,,,15.33,,,HVStrategy,87,733899,RSI,87,60.23712012,0,0,LRSI,87,0.449391988,0,0,TSI,87,14.32367201,1,0
88,10dORHV,88,5/10/10 0:00,,,,39.3,,,stockpx,88,5/10/10 0:00,,,,16.31,,,HVStrategy,88,733902,RSI,88,65.0098165,0,0,LRSI,88,0.582313106,0,0,TSI,88,17.3202436,1,0
89,10dORHV,89,5/11/10 0:00,,,,38.99,,,stockpx,89,5/11/10 0:00,,,,16.45,,,HVStrategy,89,733903,RSI,89,64.35857275,0,0,LRSI,89,0.652116102,0,0,TSI,89,19.31987491,1,0
90,10dORHV,90,5/12/10 0:00,,,,38.77,,,stockpx,90,5/12/10 0:00,,,,16.47,,,HVStrategy,90,733904,RSI,90,63.86957783,0,0,LRSI,90,0.839654798,1,0,TSI,90,20.69793468,1,0
91,10dORHV,91,5/13/10 0:00,,,,38.34,,,stockpx,91,5/13/10 0:00,,,,16.19,,,HVStrategy,91,733905,RSI,91,62.86419433,0,0,LRSI,91,1,1,0,TSI,91,21.48675313,1,0
92,10dORHV,92,5/14/10 0:00,,,,37.7,,,stockpx,92,5/14/10 0:00,,,,16.4,,,HVStrategy,92,733906,RSI,92,61.31710443,0,0,LRSI,92,1,1,0,TSI,92,21.67780691,1,0
93,10dORHV,93,5/17/10 0:00,,,,37.67,,,stockpx,93,5/17/10 0:00,,,,16.28,,,HVStrategy,93,733909,RSI,93,61.24102266,0,0,LRSI,93,1,1,0,TSI,93,21.81181694,1,0
94,10dORHV,94,5/18/10 0:00,,,,36.31,,,stockpx,94,5/18/10 0:00,,,,16.06,,,HVStrategy,94,733910,RSI,94,57.74316694,0,0,LRSI,94,0.860691776,1,0,TSI,94,20.95627232,1,0
95,10dORHV,95,5/19/10 0:00,,,,37.08,,,stockpx,95,5/19/10 0:00,,,,15.8,,,HVStrategy,95,733911,RSI,95,59.16525284,0,0,LRSI,95,0.895515667,1,0,TSI,95,20.61563785,1,0
96,10dORHV,96,5/20/10 0:00,,,,34.57,,,stockpx,96,5/20/10 0:00,,,,15.13,,,HVStrategy,96,733912,RSI,96,52.91399883,0,0,LRSI,96,0.558225458,0,0,TSI,96,18.51512632,1,0
97,10dORHV,97,5/21/10 0:00,,,,35.69,,,stockpx,97,5/21/10 0:00,,,,15.46,,,HVStrategy,97,733913,RSI,97,55.18916161,0,0,LRSI,97,0.490020367,0,0,TSI,97,17.3658272,1,0
98,10dORHV,98,5/24/10 0:00,,,,31.16,,,stockpx,98,5/24/10 0:00,,,,15.58,,,HVStrategy,98,733916,RSI,98,45.59325291,0,0,LRSI,98,0.053176042,0,1,TSI,98,13.22060866,1,0
99,10dORHV,99,5/25/10 0:00,,,,31.43,,,stockpx,99,5/25/10 0:00,,,,15.27,,,HVStrategy,99,733917,RSI,99,46.19375598,0,0,LRSI,99,0.17596843,0,1,TSI,99,10.08483057,1,0
100,10dORHV,100,5/26/10 0:00,,,,31.87,,,stockpx,100,5/26/10 0:00,,,,15.47,,,HVStrategy,100,733918,RSI,100,47.21619349,0,0,LRSI,100,0.036632962,0,1,TSI,100,7.804343339,1,0
101,10dORHV,101,5/27/10 0:00,,,,32.38,,,stockpx,101,5/27/10 0:00,,,,15.68,,,HVStrategy,101,733919,RSI,101,48.43919219,0,0,LRSI,101,0,0,1,TSI,101,6.240222043,1,0
102,10dORHV,102,5/28/10 0:00,,,,35.11,,,stockpx,102,5/28/10 0:00,,,,15.41,,,HVStrategy,102,733920,RSI,102,54.51458796,0,0,LRSI,102,0.215306142,0,1,TSI,102,6.593268148,1,0
103,10dORHV,103,6/1/10 0:00,,,,36.31,,,stockpx,103,6/1/10 0:00,,,,15.44,,,HVStrategy,103,733924,RSI,103,56.91761093,0,0,LRSI,103,0.335897388,0,0,TSI,103,7.595562878,1,0
104,10dORHV,104,6/2/10 0:00,,,,36.94,,,stockpx,104,6/2/10 0:00,,,,15.16,,,HVStrategy,104,733925,RSI,104,58.16714271,0,0,LRSI,104,0.476584293,0,0,TSI,104,8.786965408,1,0
105,10dORHV,105,6/3/10 0:00,,,,36.48,,,stockpx,105,6/3/10 0:00,,,,15.4,,,HVStrategy,105,733926,RSI,105,56.87016071,0,0,LRSI,105,0.627649599,0,0,TSI,105,9.431291647,1,0
106,10dORHV,106,6/4/10 0:00,,,,36.06,,,stockpx,106,6/4/10 0:00,,,,15.02,,,HVStrategy,106,733927,RSI,106,55.65005363,0,0,LRSI,106,0.937944514,1,0,TSI,106,9.651935445,1,0
107,10dORHV,107,6/7/10 0:00,,,,30.32,,,stockpx,107,6/7/10 0:00,,,,15,,,HVStrategy,107,733930,RSI,107,42.29490257,0,0,LRSI,107,0.528832233,0,0,TSI,107,5.5862065,1,0
108,10dORHV,108,6/8/10 0:00,,,,31.33,,,stockpx,108,6/8/10 0:00,,,,14.77,,,HVStrategy,108,733931,RSI,108,44.80492559,0,0,LRSI,108,0.544558367,0,0,TSI,108,3.044912544,1,0
109,10dORHV,109,6/9/10 0:00,,,,29.59,,,stockpx,109,6/9/10 0:00,,,,14.68,,,HVStrategy,109,733932,RSI,109,41.45915235,0,0,LRSI,109,0.339794171,0,0,TSI,109,-0.158617191,0,1
110,10dORHV,110,6/10/10 0:00,,,,30.51,,,stockpx,110,6/10/10 0:00,,,,15.14,,,HVStrategy,110,733933,RSI,110,43.84679092,0,0,LRSI,110,0.204191162,0,1,TSI,110,-2.073913163,0,1
111,10dORHV,111,6/11/10 0:00,,,,29.69,,,stockpx,111,6/11/10 0:00,,,,15.3,,,HVStrategy,111,733934,RSI,111,42.19490409,0,0,LRSI,111,0,0,1,TSI,111,-4.149627328,0,1
112,10dORHV,112,6/14/10 0:00,,,,24.5,,,stockpx,112,6/14/10 0:00,,,,15.21,,,HVStrategy,112,733937,RSI,112,33.5735113,0,0,LRSI,112,0,0,1,TSI,112,-9.087676897,0,1
113,10dORHV,113,6/15/10 0:00,,,,24.76,,,stockpx,113,6/15/10 0:00,,,,15.69,,,HVStrategy,113,733938,RSI,113,34.29776092,0,0,LRSI,113,0,0,1,TSI,113,-12.71909471,0,1
114,10dORHV,114,6/16/10 0:00,,,,23.87,,,stockpx,114,6/16/10 0:00,,,,15.49,,,HVStrategy,114,733939,RSI,114,32.97250351,0,0,LRSI,114,0,0,1,TSI,114,-16.097845,0,1
115,10dORHV,115,6/17/10 0:00,,,,23.96,,,stockpx,115,6/17/10 0:00,,,,15.57,,,HVStrategy,115,733940,RSI,115,33.25337069,0,0,LRSI,115,0,0,1,TSI,115,-18.7355101,0,1
116,10dORHV,116,6/18/10 0:00,,,,24.37,,,stockpx,116,6/18/10 0:00,,,,15.56,,,HVStrategy,116,733941,RSI,116,34.59788619,0,0,LRSI,116,0,0,1,TSI,116,-20.5514109,0,1
117,10dORHV,117,6/21/10 0:00,,,,25.83,,,stockpx,117,6/21/10 0:00,,,,15.21,,,HVStrategy,117,733944,RSI,117,39.2878127,0,0,LRSI,117,0.041020404,0,1,TSI,117,-20.81523436,0,1
118,10dORHV,118,6/22/10 0:00,,,,25.56,,,stockpx,118,6/22/10 0:00,,,,15.09,,,HVStrategy,118,733945,RSI,118,38.73462916,0,0,LRSI,118,0.068267441,0,1,TSI,118,-21.18322827,0,1
119,10dORHV,119,6/23/10 0:00,,,,26.06,,,stockpx,119,6/23/10 0:00,,,,15.24,,,HVStrategy,119,733946,RSI,119,40.40799282,0,0,LRSI,119,0.143548743,0,1,TSI,119,-21.04804996,0,1
120,10dORHV,120,6/24/10 0:00,,,,26.93,,,stockpx,120,6/24/10 0:00,,,,14.82,,,HVStrategy,120,733947,RSI,120,43.30947353,0,0,LRSI,120,0.31374819,0,0,TSI,120,-20.15137321,0,1
121,10dORHV,121,6/25/10 0:00,,,,27.38,,,stockpx,121,6/25/10 0:00,,,,14.83,,,HVStrategy,121,733948,RSI,121,44.80639286,0,0,LRSI,121,0.515446674,0,0,TSI,121,-18.98931424,0,1
122,10dORHV,122,6/28/10 0:00,,,,28.61,,,stockpx,122,6/28/10 0:00,,,,14.74,,,HVStrategy,122,733951,RSI,122,48.78696672,0,0,LRSI,122,0.778212404,1,0,TSI,122,-16.87209166,0,1
