Id,10dORHV,len,datetime,open,high,low,close,volume,openinterest,stockpx,len,datetime,open,high,low,close,volume,openinterest,HVStrategy,len,datetime,RSI,len,rsi,LRSI,len,lrsi,TSI,len,tsi,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,10dORHV,stockpx
19,10dORHV,19,2010-01-29 00:00:00,,,,29.18,,,stockpx,19,2010-01-29 00:00:00,,,,15.08,,,HVStrategy,19,733801.0,RSI,19,21.069363054202555,LRSI,19,0.48231685836231064,TSI,19,,Broker,19,100000.0,100000.0,BuySell,19,,,BuySell,19,,,DataTrades,19,,
20,10dORHV,20,2010-02-01 00:00:00,,,,28.82,,,stockpx,20,2010-02-01 00:00:00,,,,15.05,,,HVStrategy,20,733804.0,RSI,20,20.838847174159326,LRSI,20,0.3411905702286793,TSI,20,,Broker,20,100000.0,100000.0,BuySell,20,,,BuySell,20,,,DataTrades,20,,
21,10dORHV,21,2010-02-02 00:00:00,,,,29.59,,,stockpx,21,2010-02-02 00:00:00,,,,15.16,,,HVStrategy,21,733805.0,RSI,21,24.117150880596853,LRSI,21,0.15856947926252513,TSI,21,,Broker,21,100000.0,100000.0,BuySell,21,,,BuySell,21,,,DataTrades,21,,
22,10dORHV,22,2010-02-03 00:00:00,,,,28.74,,,stockpx,22,2010-02-03 00:00:00,,,,15.46,,,HVStrategy,22,733806.0,RSI,22,32.3460795177905,LRSI,22,0.024603754173730303,TSI,22,,Broker,22,100000.0,100000.0,BuySell,22,,,BuySell,22,,,DataTrades,22,,
23,10dORHV,23,2010-02-04 00:00:00,,,,31.07,,,stockpx,23,2010-02-04 00:00:00,,,,15.04,,,HVStrategy,23,733807.0,RSI,23,27.800718286921594,LRSI,23,0.0,TSI,23,,Broker,23,100000.0,100000.0,BuySell,23,,,BuySell,23,,,DataTrades,23,,
24,10dORHV,24,2010-02-05 00:00:00,,,,31.94,,,stockpx,24,2010-02-05 00:00:00,,,,15.18,,,HVStrategy,24,733808.0,RSI,24,31.267848259369174,LRSI,24,0.0,TSI,24,,Broker,24,100000.0,100000.0,BuySell,24,,,BuySell,24,,,DataTrades,24,,
25,10dORHV,25,2010-02-08 00:00:00,,,,32.73,,,stockpx,25,2010-02-08 00:00:00,,,,15.0,,,HVStrategy,25,733811.0,RSI,25,29.31842125067726,LRSI,25,0.0,TSI,25,,Broker,25,100000.0,100000.0,BuySell,25,,,BuySell,25,,,DataTrades,25,,
26,10dORHV,26,2010-02-09 00:00:00,,,,32.55,,,stockpx,26,2010-02-09 00:00:00,,,,15.09,,,HVStrategy,26,733812.0,RSI,26,31.614197806133504,LRSI,26,0.0,TSI,26,,Broker,26,100000.0,100000.0,BuySell,26,,,BuySell,26,,,DataTrades,26,,
27,10dORHV,27,2010-02-10 00:00:00,,,,34.13,,,stockpx,27,2010-02-10 00:00:00,,,,14.82,,,HVStrategy,27,733813.0,RSI,27,28.611760833928827,LRSI,27,0.0,TSI,27,,Broker,27,100000.0,100000.0,BuySell,27,,,BuySell,27,,,DataTrades,27,,
28,10dORHV,28,2010-02-11 00:00:00,,,,34.78,,,stockpx,28,2010-02-11 00:00:00,,,,15.23,,,HVStrategy,28,733814.0,RSI,28,38.20852975827978,LRSI,28,0.17379236826451785,TSI,28,,Broker,28,100000.0,100000.0,BuySell,28,,,BuySell,28,,,DataTrades,28,,
29,10dORHV,29,2010-02-12 00:00:00,,,,34.05,,,stockpx,29,2010-02-12 00:00:00,,,,15.18,,,HVStrategy,29,733815.0,RSI,29,37.545658896238685,LRSI,29,0.19975435606019448,TSI,29,,Broker,29,100000.0,100000.0,BuySell,29,,,BuySell,29,,,DataTrades,29,,
30,10dORHV,30,2010-02-16 00:00:00,,,,33.78,,,stockpx,30,2010-02-16 00:00:00,,,,15.43,,,HVStrategy,30,733819.0,RSI,30,42.88146849003339,LRSI,30,0.4530917906608477,TSI,30,,Broker,30,100000.0,100000.0,BuySell,30,,,BuySell,30,,,DataTrades,30,,
31,10dORHV,31,2010-02-17 00:00:00,,,,33.16,,,stockpx,31,2010-02-17 00:00:00,,,,15.44,,,HVStrategy,31,733820.0,RSI,31,43.09091059975886,LRSI,31,0.5719892348118542,TSI,31,,Broker,31,100000.0,100000.0,BuySell,31,,,BuySell,31,,,DataTrades,31,,
32,10dORHV,32,2010-02-18 00:00:00,,,,32.8,,,stockpx,32,2010-02-18 00:00:00,,,,15.53,,,HVStrategy,32,733821.0,RSI,32,45.044031073672706,LRSI,32,0.7779882205795384,TSI,32,,Broker,32,100000.0,100000.0,BuySell,32,,,BuySell,32,,,DataTrades,32,,
33,10dORHV,33,2010-02-19 00:00:00,,,,30.26,,,stockpx,33,2010-02-19 00:00:00,,,,15.58,,,HVStrategy,33,733822.0,RSI,33,46.14975637374638,LRSI,33,1.0,TSI,33,,Broker,33,100000.0,100000.0,BuySell,33,,,BuySell,33,,,DataTrades,33,,
34,10dORHV,34,2010-02-22 00:00:00,,,,28.33,,,stockpx,34,2010-02-22 00:00:00,,,,15.5,,,HVStrategy,34,733825.0,RSI,34,44.60341576158189,LRSI,34,1.0,TSI,34,,Broker,34,100000.0,100000.0,BuySell,34,,,BuySell,34,,,DataTrades,34,,
35,10dORHV,35,2010-02-23 00:00:00,,,,26.21,,,stockpx,35,2010-02-23 00:00:00,,,,15.39,,,HVStrategy,35,733826.0,RSI,35,42.49497821306956,LRSI,35,0.9292800904698264,TSI,35,,Broker,35,100000.0,100000.0,BuySell,35,,,BuySell,35,,,DataTrades,35,,
36,10dORHV,36,2010-02-24 00:00:00,,,,25.4,,,stockpx,36,2010-02-24 00:00:00,,,,15.59,,,HVStrategy,36,733827.0,RSI,36,47.366625446398146,LRSI,36,1.0,TSI,36,,Broker,36,100000.0,100000.0,BuySell,36,,,BuySell,36,,,DataTrades,36,,
37,10dORHV,37,2010-02-25 00:00:00,,,,21.1,,,stockpx,37,2010-02-25 00:00:00,,,,15.24,,,HVStrategy,37,733828.0,RSI,37,40.84531284114665,LRSI,37,0.6609820174616924,TSI,37,,Broker,37,100000.0,100000.0,BuySell,37,,,BuySell,37,,,DataTrades,37,,
38,10dORHV,38,2010-02-26 00:00:00,,,,16.06,,,stockpx,38,2010-02-26 00:00:00,,,,15.32,,,HVStrategy,38,733829.0,RSI,38,42.784340948979775,LRSI,38,0.6681942006425861,TSI,38,-20.443882245108817,Broker,38,100000.0,100000.0,BuySell,38,,,BuySell,38,,,DataTrades,38,,
39,10dORHV,39,2010-03-01 00:00:00,,,,18.29,,,stockpx,39,2010-03-01 00:00:00,,,,15.79,,,HVStrategy,39,733832.0,RSI,39,52.61210862210613,LRSI,39,0.6675625087927722,TSI,39,-16.523773317896936,Broker,39,100000.0,100000.0,BuySell,39,,,BuySell,39,,,DataTrades,39,,
40,10dORHV,40,2010-03-02 00:00:00,,,,18.26,,,stockpx,40,2010-03-02 00:00:00,,,,15.71,,,HVStrategy,40,733833.0,RSI,40,51.0061321422513,LRSI,40,0.6446717333565926,TSI,40,-13.825166380348506,Broker,40,100000.0,100000.0,BuySell,40,,,BuySell,40,,,DataTrades,40,,
41,10dORHV,41,2010-03-03 00:00:00,,,,19.28,,,stockpx,41,2010-03-03 00:00:00,,,,15.57,,,HVStrategy,41,733834.0,RSI,41,48.231490573947006,LRSI,41,0.6358772652952804,TSI,41,-12.383932416113359,Broker,41,100000.0,100000.0,BuySell,41,,,BuySell,41,,,DataTrades,41,,
42,10dORHV,42,2010-03-04 00:00:00,,,,20.43,,,stockpx,42,2010-03-04 00:00:00,,,,15.79,,,HVStrategy,42,733835.0,RSI,42,52.595478978708925,LRSI,42,1.0,TSI,42,-9.788476703296874,Broker,42,100000.0,100000.0,BuySell,42,,,BuySell,42,,,DataTrades,42,,
43,10dORHV,43,2010-03-05 00:00:00,,,,21.07,,,stockpx,43,2010-03-05 00:00:00,,,,16.05,,,HVStrategy,43,733836.0,RSI,43,57.188646034359984,LRSI,43,1.0,TSI,43,-6.071138632780167,Broker,43,100000.0,100000.0,BuySell,43,,,BuySell,43,,,DataTrades,43,,
44,10dORHV,44,2010-03-08 00:00:00,,,,24.35,,,stockpx,44,2010-03-08 00:00:00,,,,16.56,,,HVStrategy,44,733839.0,RSI,44,64.46244835001696,LRSI,44,1.0,TSI,44,-0.10621119183914653,Broker,44,100000.0,100000.0,BuySell,44,,,BuySell,44,,,DataTrades,44,,
45,10dORHV,45,2010-03-09 00:00:00,,,,24.49,,,stockpx,45,2010-03-09 00:00:00,,,,16.55,,,HVStrategy,45,733840.0,RSI,45,64.2320027071746,LRSI,45,0.8809615060653007,TSI,45,4.430060662366371,Broker,45,100000.0,100000.0,BuySell,45,,,BuySell,45,,,DataTrades,45,,
46,10dORHV,46,2010-03-10 00:00:00,,,,24.99,,,stockpx,46,2010-03-10 00:00:00,,,,16.8,,,HVStrategy,46,733841.0,RSI,46,67.37231380127542,LRSI,46,1.0,TSI,46,9.316649537242833,Broker,46,100000.0,100000.0,BuySell,46,,,BuySell,46,,,DataTrades,46,,
47,10dORHV,47,2010-03-11 00:00:00,,,,24.33,,,stockpx,47,2010-03-11 00:00:00,,,,16.56,,,HVStrategy,47,733842.0,RSI,47,61.76592851502538,LRSI,47,1.0,TSI,47,11.651875511631403,Broker,47,100000.0,100000.0,BuySell,47,,,BuySell,47,,,DataTrades,47,,
48,10dORHV,48,2010-03-12 00:00:00,,,,25.5,,,stockpx,48,2010-03-12 00:00:00,,,,16.35,,,HVStrategy,48,733843.0,RSI,48,57.27477782399427,LRSI,48,0.9751736849432772,TSI,48,12.168549749871595,Broker,48,100000.0,100000.0,BuySell,48,,,BuySell,48,,,DataTrades,48,,
49,10dORHV,49,2010-03-15 00:00:00,,,,23.09,,,stockpx,49,2010-03-15 00:00:00,,,,16.45,,,HVStrategy,49,733846.0,RSI,49,58.810663320592816,LRSI,49,0.9775059038521944,TSI,49,13.060990981204364,Broker,49,100000.0,100000.0,BuySell,49,,,BuySell,49,,,DataTrades,49,,
50,10dORHV,50,2010-03-16 00:00:00,,,,23.13,,,stockpx,50,2010-03-16 00:00:00,,,,16.38,,,HVStrategy,50,733847.0,RSI,50,57.25898783220835,LRSI,50,0.9164843963883971,TSI,50,13.329642191769157,Broker,50,100000.0,100000.0,BuySell,50,,,BuySell,50,,,DataTrades,50,,
51,10dORHV,51,2010-03-17 00:00:00,,,,22.78,,,stockpx,51,2010-03-17 00:00:00,,,,16.52,,,HVStrategy,51,733848.0,RSI,51,59.55725306265166,LRSI,51,0.9855715784837296,TSI,51,14.228514648023937,Broker,51,100000.0,100000.0,BuySell,51,,,BuySell,51,,,DataTrades,51,,
52,10dORHV,52,2010-03-18 00:00:00,,,,21.63,,,stockpx,52,2010-03-18 00:00:00,,,,16.56,,,HVStrategy,52,733849.0,RSI,52,60.21549558728038,LRSI,52,0.9797290295453763,TSI,52,15.153243807533952,Broker,52,100000.0,100000.0,BuySell,52,,,BuySell,52,,,DataTrades,52,,
53,10dORHV,53,2010-03-19 00:00:00,,,,21.67,,,stockpx,53,2010-03-19 00:00:00,,,,16.44,,,HVStrategy,53,733850.0,RSI,53,57.207322314779866,LRSI,53,0.9308404311020656,TSI,53,15.105482725598021,Broker,53,100000.0,100000.0,BuySell,53,,,BuySell,53,,,DataTrades,53,,
54,10dORHV,54,2010-03-22 00:00:00,,,,17.78,,,stockpx,54,2010-03-22 00:00:00,,,,16.36,,,HVStrategy,54,733853.0,RSI,54,55.22654399442276,LRSI,54,0.6352982918989356,TSI,54,14.520126144167428,Broker,54,100000.0,100000.0,BuySell,54,,,BuySell,54,,,DataTrades,54,,
55,10dORHV,55,2010-03-23 00:00:00,,,,18.91,,,stockpx,55,2010-03-23 00:00:00,,,,16.05,,,HVStrategy,55,733854.0,RSI,55,48.254242671323645,LRSI,55,0.3530114104205404,TSI,55,11.920033793374913,Broker,55,100000.0,100000.0,BuySell,55,,,BuySell,55,,,DataTrades,55,,
56,10dORHV,56,2010-03-24 00:00:00,,,,17.8,,,stockpx,56,2010-03-24 00:00:00,,,,16.1,,,HVStrategy,56,733855.0,RSI,56,49.36463191608359,LRSI,56,0.34562050278485246,TSI,56,10.081510850003323,Broker,56,100000.0,100000.0,BuySell,56,,,BuySell,56,,,DataTrades,56,,
57,10dORHV,57,2010-03-25 00:00:00,,,,16.94,,,stockpx,57,2010-03-25 00:00:00,,,,16.4,,,HVStrategy,57,733856.0,RSI,57,55.53055548927673,LRSI,57,0.3472369740971709,TSI,57,10.243615093140253,Broker,57,100000.0,100000.0,BuySell,57,,,BuySell,57,,,DataTrades,57,,
58,10dORHV,58,2010-03-26 00:00:00,,,,15.93,,,stockpx,58,2010-03-26 00:00:00,,,,16.52,,,HVStrategy,58,733857.0,RSI,58,57.74694921633678,LRSI,58,0.33383885951472075,TSI,58,11.035277567184885,Broker,58,100000.0,100000.0,BuySell,58,,,BuySell,58,,,DataTrades,58,,
59,10dORHV,59,2010-03-29 00:00:00,,,,15.42,,,stockpx,59,2010-03-29 00:00:00,,,,16.55,,,HVStrategy,59,733860.0,RSI,59,58.30642212933767,LRSI,59,0.3924187961919178,TSI,59,11.842402244049477,Broker,59,100000.0,100000.0,BuySell,59,,,BuySell,59,,,DataTrades,59,,
60,10dORHV,60,2010-03-30 00:00:00,,,,14.67,,,stockpx,60,2010-03-30 00:00:00,,,,16.63,,,HVStrategy,60,733861.0,RSI,60,59.83376158393654,LRSI,60,0.5860398753002102,TSI,60,12.950719774865089,Broker,60,100000.0,100000.0,BuySell,60,,,BuySell,60,,,DataTrades,60,,
61,10dORHV,61,2010-03-31 00:00:00,,,,14.17,,,stockpx,61,2010-03-31 00:00:00,,,,16.53,,,HVStrategy,61,733862.0,RSI,61,57.02184540617858,LRSI,61,0.7060571593572622,TSI,61,13.129583466790143,Broker,61,100000.0,100000.0,BuySell,61,,,BuySell,61,,,DataTrades,61,,
62,10dORHV,62,2010-04-01 00:00:00,,,,15.81,,,stockpx,62,2010-04-01 00:00:00,,,,16.24,,,HVStrategy,62,733863.0,RSI,62,49.72385136199541,LRSI,62,0.6256629279987244,TSI,62,11.133452559953463,Broker,62,100000.0,100000.0,BuySell,62,,,BuySell,62,,,DataTrades,62,,
63,10dORHV,63,2010-04-05 00:00:00,,,,16.83,,,stockpx,63,2010-04-05 00:00:00,,,,16.53,,,HVStrategy,63,733867.0,RSI,63,55.814045792467944,LRSI,63,0.8906733302513821,TSI,63,11.223948560772723,Broker,63,100000.0,100000.0,BuySell,63,,,BuySell,63,,,DataTrades,63,,
64,10dORHV,64,2010-04-06 00:00:00,,,,20.19,,,stockpx,64,2010-04-06 00:00:00,,,,16.94,,,HVStrategy,64,733868.0,RSI,64,62.69443920453706,LRSI,64,0.7538308473672526,TSI,64,13.6257951505006,Broker,64,100000.0,100000.0,BuySell,64,,,BuySell,64,,,DataTrades,64,,
65,10dORHV,65,2010-04-07 00:00:00,,,,19.07,,,stockpx,65,2010-04-07 00:00:00,,,,16.86,,,HVStrategy,65,733869.0,RSI,65,60.70804210005974,LRSI,65,0.7472638462444439,TSI,65,14.902250055505778,Broker,65,100000.0,100000.0,BuySell,65,,,BuySell,65,,,DataTrades,65,,
66,10dORHV,66,2010-04-08 00:00:00,,,,21.77,,,stockpx,66,2010-04-08 00:00:00,,,,17.38,,,HVStrategy,66,733870.0,RSI,66,67.8405693947459,LRSI,66,1.0,TSI,66,18.614467248000217,Broker,66,100000.0,100000.0,BuySell,66,,,BuySell,66,,,DataTrades,66,,
67,10dORHV,67,2010-04-09 00:00:00,,,,26.38,,,stockpx,67,2010-04-09 00:00:00,,,,17.51,,,HVStrategy,67,733871.0,RSI,67,69.33904652927025,LRSI,67,0.9139310441117171,TSI,67,22.062138520534617,Broker,67,100000.0,100000.0,BuySell,67,,,BuySell,67,,,DataTrades,67,,
68,10dORHV,68,2010-04-12 00:00:00,,,,26.85,,,stockpx,68,2010-04-12 00:00:00,,,,17.65,,,HVStrategy,68,733874.0,RSI,68,70.91100082771779,LRSI,68,1.0,TSI,68,25.363436112054536,Broker,68,100000.0,100000.0,BuySell,68,,,BuySell,68,,,DataTrades,68,,
69,10dORHV,69,2010-04-13 00:00:00,,,,29.43,,,stockpx,69,2010-04-13 00:00:00,,,,18.28,,,HVStrategy,69,733875.0,RSI,69,76.70004153578515,LRSI,69,1.0,TSI,69,30.57784648326981,Broker,69,99970.57,100000.0,BuySell,69,29.43,,BuySell,69,,,DataTrades,69,,
70,10dORHV,70,2010-04-14 00:00:00,,,,29.92,,,stockpx,70,2010-04-14 00:00:00,,,,18.36,,,HVStrategy,70,733876.0,RSI,70,77.31735484981421,LRSI,70,1.0,TSI,70,34.79171770357578,Broker,70,99970.57,100000.49,BuySell,70,,,BuySell,70,,,DataTrades,70,,
71,10dORHV,71,2010-04-15 00:00:00,,,,33.34,,,stockpx,71,2010-04-15 00:00:00,,,,18.99,,,HVStrategy,71,733877.0,RSI,71,81.47888363631078,LRSI,71,1.0,TSI,71,40.16477739528154,Broker,71,99970.57,100003.91,BuySell,71,,,BuySell,71,,,DataTrades,71,,
72,10dORHV,72,2010-04-16 00:00:00,,,,35.41,,,stockpx,72,2010-04-16 00:00:00,,,,18.23,,,HVStrategy,72,733878.0,RSI,72,65.79627695154372,LRSI,72,1.0,TSI,72,38.54562324673025,Broker,72,99970.57,100005.98000000001,BuySell,72,,,BuySell,72,,,DataTrades,72,,
73,10dORHV,73,2010-04-19 00:00:00,,,,34.68,,,stockpx,73,2010-04-19 00:00:00,,,,18.38,,,HVStrategy,73,733881.0,RSI,73,67.14057476851232,LRSI,73,1.0,TSI,73,37.841941517427884,Broker,73,99970.57,100005.25,BuySell,73,,,BuySell,73,,,DataTrades,73,,
74,10dORHV,74,2010-04-20 00:00:00,,,,33.43,,,stockpx,74,2010-04-20 00:00:00,,,,18.37,,,HVStrategy,74,733882.0,RSI,74,66.95165523916812,LRSI,74,1.0,TSI,74,37.25305940318444,Broker,74,99970.57,100004.0,BuySell,74,,,BuySell,74,,,DataTrades,74,,
75,10dORHV,75,2010-04-21 00:00:00,,,,38.17,,,stockpx,75,2010-04-21 00:00:00,,,,17.48,,,HVStrategy,75,733883.0,RSI,75,52.73066757354018,LRSI,75,0.678042190849034,TSI,75,31.210847881470936,Broker,75,100008.74,100008.74,BuySell,75,,38.17,BuySell,75,,,DataTrades,75,8.740000000000002,
76,10dORHV,76,2010-04-22 00:00:00,,,,36.66,,,stockpx,76,2010-04-22 00:00:00,,,,17.77,,,HVStrategy,76,733884.0,RSI,76,56.009505569269365,LRSI,76,0.6578633844540291,TSI,76,27.705687917074016,Broker,76,100008.74,100008.74,BuySell,76,,,BuySell,76,,,DataTrades,76,,
77,10dORHV,77,2010-04-23 00:00:00,,,,33.55,,,stockpx,77,2010-04-23 00:00:00,,,,17.63,,,HVStrategy,77,733885.0,RSI,77,54.05997065674548,LRSI,77,0.45411812304282617,TSI,77,24.331433939999226,Broker,77,100008.74,100008.74,BuySell,77,,,BuySell,77,,,DataTrades,77,,
78,10dORHV,78,2010-04-26 00:00:00,,,,32.66,,,stockpx,78,2010-04-26 00:00:00,,,,17.38,,,HVStrategy,78,733888.0,RSI,78,50.66838348946689,LRSI,78,0.15117668254714317,TSI,78,20.46109979035609,Broker,78,100008.74,100008.74,BuySell,78,,,BuySell,78,,,DataTrades,78,,
79,10dORHV,79,2010-04-27 00:00:00,,,,32.65,,,stockpx,79,2010-04-27 00:00:00,,,,16.9,,,HVStrategy,79,733889.0,RSI,79,44.85031786962414,LRSI,79,0.0,TSI,79,15.139336492514127,Broker,79,100008.74,100008.74,BuySell,79,,,BuySell,79,,,DataTrades,79,,
80,10dORHV,80,2010-04-28 00:00:00,,,,32.63,,,stockpx,80,2010-04-28 00:00:00,,,,16.77,,,HVStrategy,80,733890.0,RSI,80,43.39691108593227,LRSI,80,0.0,TSI,80,10.470611910517007,Broker,80,100008.74,100008.74,BuySell,80,,,BuySell,80,,,DataTrades,80,,
81,10dORHV,81,2010-04-29 00:00:00,,,,30.07,,,stockpx,81,2010-04-29 00:00:00,,,,16.95,,,HVStrategy,81,733891.0,RSI,81,46.00595482154963,LRSI,81,0.0,TSI,81,7.500424770253751,Broker,81,100008.74,100008.74,BuySell,81,,,BuySell,81,,,DataTrades,81,,
82,10dORHV,82,2010-04-30 00:00:00,,,,29.34,,,stockpx,82,2010-04-30 00:00:00,,,,16.59,,,HVStrategy,82,733892.0,RSI,82,41.851039685025434,LRSI,82,0.0,TSI,82,3.63198943977818,Broker,82,100008.74,100008.74,BuySell,82,,,BuySell,82,,,DataTrades,82,,
83,10dORHV,83,2010-05-03 00:00:00,,,,30.4,,,stockpx,83,2010-05-03 00:00:00,,,,16.93,,,HVStrategy,83,733895.0,RSI,83,46.743030767160725,LRSI,83,0.0,TSI,83,1.9293595962064622,Broker,83,100008.74,100008.74,BuySell,83,,,BuySell,83,,,DataTrades,83,,
84,10dORHV,84,2010-05-04 00:00:00,,,,32.07,,,stockpx,84,2010-05-04 00:00:00,,,,16.35,,,HVStrategy,84,733896.0,RSI,84,40.48582476166189,LRSI,84,0.0,TSI,84,-1.6857880964418925,Broker,84,100008.74,100008.74,BuySell,84,,,BuySell,84,,,DataTrades,84,,
85,10dORHV,85,2010-05-05 00:00:00,,,,26.23,,,stockpx,85,2010-05-05 00:00:00,,,,16.52,,,HVStrategy,85,733897.0,RSI,85,42.8985951261291,LRSI,85,0.0,TSI,85,-3.794247020019101,Broker,85,100008.74,100008.74,BuySell,85,,,BuySell,85,,,DataTrades,85,,
86,10dORHV,86,2010-05-06 00:00:00,,,,30.79,,,stockpx,86,2010-05-06 00:00:00,,,,16.28,,,HVStrategy,86,733898.0,RSI,86,40.407963289910654,LRSI,86,0.0,TSI,86,-6.318797121046502,Broker,86,100008.74,100008.74,BuySell,86,,,BuySell,86,,,DataTrades,86,,
87,10dORHV,87,2010-05-07 00:00:00,,,,35.34,,,stockpx,87,2010-05-07 00:00:00,,,,15.33,,,HVStrategy,87,733899.0,RSI,87,32.391325929864124,LRSI,87,0.0,TSI,87,-11.553903825914933,Broker,87,100008.74,100008.74,BuySell,87,,,BuySell,87,,,DataTrades,87,,
