Id,10dORHV,len,datetime,open,high,low,close,volume,openinterest,stockpx,len,datetime,open,high,low,close,volume,openinterest,HVStrategy,len,datetime,RSI,len,rsi,rsi_OB_70,rsi_OS_30,LRSI,len,lrsi,lrsi_OB_07,lrsi_OS_03,TSI,len,tsi,tsi_pos,tsi_neg
21,10dORHV,21,2/2/10 0:00,,,,31.77,,,stockpx,21,2/2/10 0:00,,,,28.47,,,HVStrategy,21,733805,RSI,21,33.07385852,0,0,LRSI,21,0.286638575,0,1,TSI,21,,,
22,10dORHV,22,2/3/10 0:00,,,,31.69,,,stockpx,22,2/3/10 0:00,,,,28.61,,,HVStrategy,22,733806,RSI,22,34.93731177,0,0,LRSI,22,0,0,1,TSI,22,,,
23,10dORHV,23,2/4/10 0:00,,,,33.48,,,stockpx,23,2/4/10 0:00,,,,27.86,,,HVStrategy,23,733807,RSI,23,30.10188972,0,0,LRSI,23,0,0,1,TSI,23,,,
24,10dORHV,24,2/5/10 0:00,,,,30.69,,,stockpx,24,2/5/10 0:00,,,,28.01,,,HVStrategy,24,733808,RSI,24,32.12522558,0,0,LRSI,24,0,0,1,TSI,24,,,
25,10dORHV,25,2/8/10 0:00,,,,27.97,,,stockpx,25,2/8/10 0:00,,,,27.72,,,HVStrategy,25,733811,RSI,25,30.29912754,0,0,LRSI,25,0,0,1,TSI,25,,,
26,10dORHV,26,2/9/10 0:00,,,,26.55,,,stockpx,26,2/9/10 0:00,,,,28.02,,,HVStrategy,26,733812,RSI,26,34.45017215,0,0,LRSI,26,0,0,1,TSI,26,,,
27,10dORHV,27,2/10/10 0:00,,,,26.58,,,stockpx,27,2/10/10 0:00,,,,27.97,,,HVStrategy,27,733813,RSI,27,34.08581583,0,0,LRSI,27,0,0,1,TSI,27,,,
28,10dORHV,28,2/11/10 0:00,,,,24.63,,,stockpx,28,2/11/10 0:00,,,,28.13,,,HVStrategy,28,733814,RSI,28,36.40374993,0,0,LRSI,28,0.071753722,0,1,TSI,28,,,
29,10dORHV,29,2/12/10 0:00,,,,17.93,,,stockpx,29,2/12/10 0:00,,,,27.95,,,HVStrategy,29,733815,RSI,29,34.91615128,0,0,LRSI,29,0,0,1,TSI,29,,,
30,10dORHV,30,2/16/10 0:00,,,,17.18,,,stockpx,30,2/16/10 0:00,,,,28.35,,,HVStrategy,30,733819,RSI,30,40.71396466,0,0,LRSI,30,0.326443056,0,0,TSI,30,,,
31,10dORHV,31,2/17/10 0:00,,,,17.39,,,stockpx,31,2/17/10 0:00,,,,28.61,,,HVStrategy,31,733820,RSI,31,44.19389657,0,0,LRSI,31,0.531815493,0,0,TSI,31,,,
32,10dORHV,32,2/18/10 0:00,,,,17.82,,,stockpx,32,2/18/10 0:00,,,,28.97,,,HVStrategy,32,733821,RSI,32,48.68522298,0,0,LRSI,32,0.726066524,1,0,TSI,32,,,
33,10dORHV,33,2/19/10 0:00,,,,14.15,,,stockpx,33,2/19/10 0:00,,,,28.78,,,HVStrategy,33,733822,RSI,33,46.55560982,0,0,LRSI,33,0.744779544,1,0,TSI,33,,,
34,10dORHV,34,2/22/10 0:00,,,,14.07,,,stockpx,34,2/22/10 0:00,,,,28.73,,,HVStrategy,34,733825,RSI,34,45.98554273,0,0,LRSI,34,1,1,0,TSI,34,,,
35,10dORHV,35,2/23/10 0:00,,,,17.06,,,stockpx,35,2/23/10 0:00,,,,28.34,,,HVStrategy,35,733826,RSI,35,41.69674663,0,0,LRSI,35,0.818888679,1,0,TSI,35,,,
36,10dORHV,36,2/24/10 0:00,,,,17.29,,,stockpx,36,2/24/10 0:00,,,,28.64,,,HVStrategy,36,733827,RSI,36,45.87820347,0,0,LRSI,36,0.977839569,1,0,TSI,36,,,
37,10dORHV,37,2/25/10 0:00,,,,17.47,,,stockpx,37,2/25/10 0:00,,,,28.61,,,HVStrategy,37,733828,RSI,37,45.52657463,0,0,LRSI,37,1,1,0,TSI,37,,,
38,10dORHV,38,2/26/10 0:00,,,,17.39,,,stockpx,38,2/26/10 0:00,,,,28.67,,,HVStrategy,38,733829,RSI,38,46.41121484,0,0,LRSI,38,0.981157338,1,0,TSI,38,-16.57426115,0,1
39,10dORHV,39,3/1/10 0:00,,,,17.3,,,stockpx,39,3/1/10 0:00,,,,28.96,,,HVStrategy,39,733832,RSI,39,50.58803296,0,0,LRSI,39,0.839989168,1,0,TSI,39,-14.21260331,0,1
40,10dORHV,40,3/2/10 0:00,,,,18.61,,,stockpx,40,3/2/10 0:00,,,,28.44,,,HVStrategy,40,733833,RSI,40,43.97014276,0,0,LRSI,40,0.512071626,0,0,TSI,40,-13.9095425,0,1
41,10dORHV,41,3/3/10 0:00,,,,18.12,,,stockpx,41,3/3/10 0:00,,,,28.47,,,HVStrategy,41,733834,RSI,41,44.42187207,0,0,LRSI,41,0.607815184,0,0,TSI,41,-13.53599841,0,1
42,10dORHV,42,3/4/10 0:00,,,,17.53,,,stockpx,42,3/4/10 0:00,,,,28.56,,,HVStrategy,42,733835,RSI,42,45.83278813,0,0,LRSI,42,0.589191554,0,0,TSI,42,-12.84021287,0,1
43,10dORHV,43,3/5/10 0:00,,,,17.86,,,stockpx,43,3/5/10 0:00,,,,28.58,,,HVStrategy,43,733836,RSI,43,46.15988427,0,0,LRSI,43,0.40182003,0,0,TSI,43,-12.17281408,0,1
44,10dORHV,44,3/8/10 0:00,,,,17.59,,,stockpx,44,3/8/10 0:00,,,,28.66,,,HVStrategy,44,733839,RSI,44,47.52489764,0,0,LRSI,44,0.340074896,0,0,TSI,44,-11.25050924,0,1
45,10dORHV,45,3/9/10 0:00,,,,14.89,,,stockpx,45,3/9/10 0:00,,,,28.79,,,HVStrategy,45,733840,RSI,45,49.75419881,0,0,LRSI,45,0.525368442,0,0,TSI,45,-9.872101127,0,1
46,10dORHV,46,3/10/10 0:00,,,,14.6,,,stockpx,46,3/10/10 0:00,,,,28.97,,,HVStrategy,46,733841,RSI,46,52.74752371,0,0,LRSI,46,0.707791178,1,0,TSI,46,-7.866647418,0,1
47,10dORHV,47,3/11/10 0:00,,,,14.69,,,stockpx,47,3/11/10 0:00,,,,29.16,,,HVStrategy,47,733842,RSI,47,55.74452461,0,0,LRSI,47,0.813607243,1,0,TSI,47,-5.28781789,0,1
48,10dORHV,48,3/12/10 0:00,,,,14.91,,,stockpx,48,3/12/10 0:00,,,,29.28,,,HVStrategy,48,733843,RSI,48,57.57472763,0,0,LRSI,48,0.884320711,1,0,TSI,48,-2.56329478,0,1
49,10dORHV,49,3/15/10 0:00,,,,14.18,,,stockpx,49,3/15/10 0:00,,,,29.28,,,HVStrategy,49,733846,RSI,49,57.57472763,0,0,LRSI,49,1,1,0,TSI,49,-0.272293817,0,1
50,10dORHV,50,3/16/10 0:00,,,,10.41,,,stockpx,50,3/16/10 0:00,,,,29.34,,,HVStrategy,50,733847,RSI,50,58.56831089,0,0,LRSI,50,1,1,0,TSI,50,1.961838957,1,0
51,10dORHV,51,3/17/10 0:00,,,,11,,,stockpx,51,3/17/10 0:00,,,,29.59,,,HVStrategy,51,733848,RSI,51,62.50824403,0,0,LRSI,51,1,1,0,TSI,51,5.067137253,1,0
52,10dORHV,52,3/18/10 0:00,,,,10.52,,,stockpx,52,3/18/10 0:00,,,,29.6,,,HVStrategy,52,733849,RSI,52,62.66119818,0,0,LRSI,52,1,1,0,TSI,52,7.729301066,1,0
53,10dORHV,53,3/19/10 0:00,,,,9.83,,,stockpx,53,3/19/10 0:00,,,,29.56,,,HVStrategy,53,733850,RSI,53,61.57900982,0,0,LRSI,53,1,1,0,TSI,53,9.758527792,1,0
54,10dORHV,54,3/22/10 0:00,,,,10.58,,,stockpx,54,3/22/10 0:00,,,,29.6,,,HVStrategy,54,733853,RSI,54,62.28055261,0,0,LRSI,54,1,1,0,TSI,54,11.69099196,1,0
55,10dORHV,55,3/23/10 0:00,,,,10.49,,,stockpx,55,3/23/10 0:00,,,,29.85,,,HVStrategy,55,733854,RSI,55,66.40888567,0,0,LRSI,55,1,1,0,TSI,55,14.59101068,1,0
56,10dORHV,56,3/24/10 0:00,,,,10.54,,,stockpx,56,3/24/10 0:00,,,,29.68,,,HVStrategy,56,733855,RSI,56,61.48117542,0,0,LRSI,56,1,1,0,TSI,56,15.8701376,1,0
57,10dORHV,57,3/25/10 0:00,,,,12.79,,,stockpx,57,3/25/10 0:00,,,,30.05,,,HVStrategy,57,733856,RSI,57,67.18793996,0,0,LRSI,57,1,1,0,TSI,57,18.76034099,1,0
58,10dORHV,58,3/26/10 0:00,,,,15.52,,,stockpx,58,3/26/10 0:00,,,,29.69,,,HVStrategy,58,733857,RSI,58,58.15931396,0,0,LRSI,58,1,1,0,TSI,58,18.53785568,1,0
59,10dORHV,59,3/29/10 0:00,,,,15.65,,,stockpx,59,3/29/10 0:00,,,,29.58,,,HVStrategy,59,733860,RSI,59,55.69649183,0,0,LRSI,59,0.800082748,1,0,TSI,59,17.59056089,1,0
60,10dORHV,60,3/30/10 0:00,,,,16.08,,,stockpx,60,3/30/10 0:00,,,,29.75,,,HVStrategy,60,733861,RSI,60,58.61334782,0,0,LRSI,60,0.96123742,1,0,TSI,60,17.66843371,1,0
61,10dORHV,61,3/31/10 0:00,,,,17.19,,,stockpx,61,3/31/10 0:00,,,,29.28,,,HVStrategy,61,733862,RSI,61,49.00680948,0,0,LRSI,61,0.465542192,0,0,TSI,61,14.49659535,1,0
62,10dORHV,62,4/1/10 0:00,,,,17.35,,,stockpx,62,4/1/10 0:00,,,,29.12,,,HVStrategy,62,733863,RSI,62,46.22906489,0,0,LRSI,62,0.331569383,0,0,TSI,62,10.98743733,1,0
63,10dORHV,63,4/5/10 0:00,,,,17.93,,,stockpx,63,4/5/10 0:00,,,,29.27,,,HVStrategy,63,733867,RSI,63,49.1395922,0,0,LRSI,63,0.302388629,0,0,TSI,63,9.021666221,1,0
64,10dORHV,64,4/6/10 0:00,,,,17.71,,,stockpx,64,4/6/10 0:00,,,,29.35,,,HVStrategy,64,733868,RSI,64,50.67311827,0,0,LRSI,64,0,0,1,TSI,64,7.891365712,1,0
65,10dORHV,65,4/7/10 0:00,,,,17.83,,,stockpx,65,4/7/10 0:00,,,,29.33,,,HVStrategy,65,733869,RSI,65,50.2650786,0,0,LRSI,65,0,0,1,TSI,65,6.858819587,1,0
66,10dORHV,66,4/8/10 0:00,,,,18.86,,,stockpx,66,4/8/10 0:00,,,,29.9,,,HVStrategy,66,733870,RSI,66,60.12102408,0,0,LRSI,66,0.419667041,0,0,TSI,66,9.101415098,1,0
67,10dORHV,67,4/9/10 0:00,,,,18.25,,,stockpx,67,4/9/10 0:00,,,,30.34,,,HVStrategy,67,733871,RSI,67,65.76148151,0,0,LRSI,67,0.580410367,0,0,TSI,67,13.05967075,1,0
68,10dORHV,68,4/12/10 0:00,,,,16.24,,,stockpx,68,4/12/10 0:00,,,,30.34,,,HVStrategy,68,733874,RSI,68,65.76148151,0,0,LRSI,68,0.657656979,0,0,TSI,68,16.09218104,1,0
69,10dORHV,69,4/13/10 0:00,,,,15.62,,,stockpx,69,4/13/10 0:00,,,,30.5,,,HVStrategy,69,733875,RSI,69,67.68882764,0,0,LRSI,69,0.864977146,1,0,TSI,69,19.2083101,1,0
70,10dORHV,70,4/14/10 0:00,,,,15.98,,,stockpx,70,4/14/10 0:00,,,,30.87,,,HVStrategy,70,733876,RSI,70,71.66154242,1,0,LRSI,70,1,1,0,TSI,70,23.27166911,1,0
71,10dORHV,71,4/15/10 0:00,,,,14.7,,,stockpx,71,4/15/10 0:00,,,,30.89,,,HVStrategy,71,733877,RSI,71,71.86292715,1,0,LRSI,71,1,1,0,TSI,71,26.52939537,1,0
72,10dORHV,72,4/16/10 0:00,,,,14.44,,,stockpx,72,4/16/10 0:00,,,,30.75,,,HVStrategy,72,733878,RSI,72,68.20888139,0,0,LRSI,72,1,1,0,TSI,72,28.14033318,1,0
73,10dORHV,73,4/19/10 0:00,,,,14.07,,,stockpx,73,4/19/10 0:00,,,,31.04,,,HVStrategy,73,733881,RSI,73,71.44755396,1,0,LRSI,73,1,1,0,TSI,73,30.55941352,1,0
74,10dORHV,74,4/20/10 0:00,,,,14.45,,,stockpx,74,4/20/10 0:00,,,,31.37,,,HVStrategy,74,733882,RSI,74,74.6164904,1,0,LRSI,74,1,1,0,TSI,74,33.69783206,1,0
75,10dORHV,75,4/21/10 0:00,,,,14.53,,,stockpx,75,4/21/10 0:00,,,,31.36,,,HVStrategy,75,733883,RSI,75,74.34720946,1,0,LRSI,75,1,1,0,TSI,75,36.09405373,1,0
76,10dORHV,76,4/22/10 0:00,,,,13.24,,,stockpx,76,4/22/10 0:00,,,,31.44,,,HVStrategy,76,733884,RSI,76,75.12074945,1,0,LRSI,76,1,1,0,TSI,76,38.2957562,1,0
77,10dORHV,77,4/23/10 0:00,,,,11.29,,,stockpx,77,4/23/10 0:00,,,,30.89,,,HVStrategy,77,733885,RSI,77,61.41042726,0,0,LRSI,77,0.872502713,1,0,TSI,77,35.89337925,1,0
78,10dORHV,78,4/26/10 0:00,,,,11.22,,,stockpx,78,4/26/10 0:00,,,,31.18,,,HVStrategy,78,733888,RSI,78,65.03412633,0,0,LRSI,78,0.969755904,1,0,TSI,78,35.03886106,1,0
79,10dORHV,79,4/27/10 0:00,,,,11.5,,,stockpx,79,4/27/10 0:00,,,,30.92,,,HVStrategy,79,733889,RSI,79,59.62792877,0,0,LRSI,79,0.784449007,1,0,TSI,79,32.52279805,1,0
80,10dORHV,80,4/28/10 0:00,,,,10.13,,,stockpx,80,4/28/10 0:00,,,,30.93,,,HVStrategy,80,733890,RSI,80,59.76646079,0,0,LRSI,80,0.694680603,0,0,TSI,80,30.59602555,1,0
81,10dORHV,81,4/29/10 0:00,,,,13.34,,,stockpx,81,4/29/10 0:00,,,,31.05,,,HVStrategy,81,733891,RSI,81,61.4748221,0,0,LRSI,81,0.585124849,0,0,TSI,81,29.50820331,1,0
82,10dORHV,82,4/30/10 0:00,,,,15.67,,,stockpx,82,4/30/10 0:00,,,,30.57,,,HVStrategy,82,733892,RSI,82,51.96916947,0,0,LRSI,82,0.128316857,0,1,TSI,82,25.3861784,1,0
83,10dORHV,83,5/3/10 0:00,,,,15.85,,,stockpx,83,5/3/10 0:00,,,,30.96,,,HVStrategy,83,733895,RSI,83,57.69321101,0,0,LRSI,83,0.342916067,0,0,TSI,83,23.72028132,1,0
84,10dORHV,84,5/4/10 0:00,,,,18.13,,,stockpx,84,5/4/10 0:00,,,,30.09,,,HVStrategy,84,733896,RSI,84,44.85204965,0,0,LRSI,84,0.110310702,0,1,TSI,84,17.18399573,1,0
85,10dORHV,85,5/5/10 0:00,,,,18.02,,,stockpx,85,5/5/10 0:00,,,,29.87,,,HVStrategy,85,733897,RSI,85,42.28878798,0,0,LRSI,85,0.06620592,0,1,TSI,85,11.19618987,1,0
86,10dORHV,86,5/6/10 0:00,,,,24.54,,,stockpx,86,5/6/10 0:00,,,,29.67,,,HVStrategy,86,733898,RSI,86,40.04808447,0,0,LRSI,86,0.070186107,0,1,TSI,86,5.709888016,1,0
87,10dORHV,87,5/7/10 0:00,,,,27.58,,,stockpx,87,5/7/10 0:00,,,,28.17,,,HVStrategy,87,733899,RSI,87,28.04562544,0,1,LRSI,87,0,0,1,TSI,87,-5.022013441,0,1
88,10dORHV,88,5/10/10 0:00,,,,30.45,,,stockpx,88,5/10/10 0:00,,,,28.91,,,HVStrategy,88,733902,RSI,88,37.92894338,0,0,LRSI,88,0.124822411,0,1,TSI,88,-9.22662802,0,1
89,10dORHV,89,5/11/10 0:00,,,,31.28,,,stockpx,89,5/11/10 0:00,,,,29.02,,,HVStrategy,89,733903,RSI,89,39.2644143,0,0,LRSI,89,0,0,1,TSI,89,-11.70648283,0,1
90,10dORHV,90,5/12/10 0:00,,,,32.11,,,stockpx,90,5/12/10 0:00,,,,29.5,,,HVStrategy,90,733904,RSI,90,44.84130947,0,0,LRSI,90,0.065044566,0,1,TSI,90,-11.5489025,0,1
91,10dORHV,91,5/13/10 0:00,,,,30.99,,,stockpx,91,5/13/10 0:00,,,,29.26,,,HVStrategy,91,733905,RSI,91,42.7286796,0,0,LRSI,91,0.041465001,0,1,TSI,91,-12.17870401,0,1
92,10dORHV,92,5/14/10 0:00,,,,30.03,,,stockpx,92,5/14/10 0:00,,,,28.89,,,HVStrategy,92,733906,RSI,92,39.62889008,0,0,LRSI,92,0,0,1,TSI,92,-13.76015306,0,1
93,10dORHV,93,5/17/10 0:00,,,,30.17,,,stockpx,93,5/17/10 0:00,,,,28.91,,,HVStrategy,93,733909,RSI,93,39.88276784,0,0,LRSI,93,0,0,1,TSI,93,-14.88951533,0,1
94,10dORHV,94,5/18/10 0:00,,,,29.15,,,stockpx,94,5/18/10 0:00,,,,28.61,,,HVStrategy,94,733910,RSI,94,37.34580956,0,0,LRSI,94,0,0,1,TSI,94,-16.62583868,0,1
95,10dORHV,95,5/19/10 0:00,,,,29.8,,,stockpx,95,5/19/10 0:00,,,,28.2,,,HVStrategy,95,733911,RSI,95,34.14875401,0,0,LRSI,95,0,0,1,TSI,95,-19.11765698,0,1
96,10dORHV,96,5/20/10 0:00,,,,28.52,,,stockpx,96,5/20/10 0:00,,,,27.4,,,HVStrategy,96,733912,RSI,96,28.94240036,0,1,LRSI,96,0,0,1,TSI,96,-23.13952612,0,1
97,10dORHV,97,5/21/10 0:00,,,,26.87,,,stockpx,97,5/21/10 0:00,,,,26.81,,,HVStrategy,97,733913,RSI,97,25.81632187,0,1,LRSI,97,0.013222607,0,1,TSI,97,-27.61645937,0,1
98,10dORHV,98,5/24/10 0:00,,,,23.34,,,stockpx,98,5/24/10 0:00,,,,26.3,,,HVStrategy,98,733916,RSI,98,23.45772327,0,1,LRSI,98,0,0,1,TSI,98,-32.13168308,0,1
99,10dORHV,99,5/25/10 0:00,,,,26.6,,,stockpx,99,5/25/10 0:00,,,,25.94,,,HVStrategy,99,733917,RSI,99,21.93436602,0,1,LRSI,99,0,0,1,TSI,99,-36.29446184,0,1
100,10dORHV,100,5/26/10 0:00,,,,35.1,,,stockpx,100,5/26/10 0:00,,,,25.03,,,HVStrategy,100,733918,RSI,100,18.63926803,0,1,LRSI,100,0,0,1,TSI,100,-41.13561211,0,1
101,10dORHV,101,5/27/10 0:00,,,,38.22,,,stockpx,101,5/27/10 0:00,,,,25.93,,,HVStrategy,101,733919,RSI,101,29.8616399,0,1,LRSI,101,0,0,1,TSI,101,-41.10336011,0,1
102,10dORHV,102,5/28/10 0:00,,,,38.06,,,stockpx,102,5/28/10 0:00,,,,25.84,,,HVStrategy,102,733920,RSI,102,29.4245564,0,1,LRSI,102,0,0,1,TSI,102,-41.22644635,0,1
103,10dORHV,103,6/1/10 0:00,,,,37.94,,,stockpx,103,6/1/10 0:00,,,,26.12,,,HVStrategy,103,733924,RSI,103,32.72378579,0,0,LRSI,103,0.016811234,0,1,TSI,103,-40.23798103,0,1
104,10dORHV,104,6/2/10 0:00,,,,38.46,,,stockpx,104,6/2/10 0:00,,,,26.45,,,HVStrategy,104,733925,RSI,104,36.49193727,0,0,LRSI,104,0.139666522,0,1,TSI,104,-38.21741636,0,1
105,10dORHV,105,6/3/10 0:00,,,,38.33,,,stockpx,105,6/3/10 0:00,,,,26.88,,,HVStrategy,105,733926,RSI,105,41.11974877,0,0,LRSI,105,0.291005738,0,1,TSI,105,-35.04387514,0,1
106,10dORHV,106,6/4/10 0:00,,,,36.01,,,stockpx,106,6/4/10 0:00,,,,25.7,,,HVStrategy,106,733927,RSI,106,33.83366616,0,0,LRSI,106,0.293706631,0,1,TSI,106,-34.62723669,0,1
107,10dORHV,107,6/7/10 0:00,,,,36.79,,,stockpx,107,6/7/10 0:00,,,,25.35,,,HVStrategy,107,733930,RSI,107,32.02127087,0,0,LRSI,107,0.308453347,0,0,TSI,107,-34.90119867,0,1
108,10dORHV,108,6/8/10 0:00,,,,38.25,,,stockpx,108,6/8/10 0:00,,,,25.02,,,HVStrategy,108,733931,RSI,108,30.36941963,0,0,LRSI,108,0.263700891,0,1,TSI,108,-35.65791757,0,1
109,10dORHV,109,6/9/10 0:00,,,,36.07,,,stockpx,109,6/9/10 0:00,,,,24.84,,,HVStrategy,109,733932,RSI,109,29.47622225,0,1,LRSI,109,0.208382227,0,1,TSI,109,-36.54141178,0,1
110,10dORHV,110,6/10/10 0:00,,,,27.36,,,stockpx,110,6/10/10 0:00,,,,24.94,,,HVStrategy,110,733933,RSI,110,30.69572601,0,0,LRSI,110,0.059136855,0,1,TSI,110,-36.89415304,0,1
111,10dORHV,111,6/11/10 0:00,,,,25.14,,,stockpx,111,6/11/10 0:00,,,,25.61,,,HVStrategy,111,733934,RSI,111,38.3835548,0,0,LRSI,111,0.11007367,0,1,TSI,111,-34.83729016,0,1
112,10dORHV,112,6/14/10 0:00,,,,26.4,,,stockpx,112,6/14/10 0:00,,,,25.49,,,HVStrategy,112,733937,RSI,112,37.57949971,0,0,LRSI,112,0.129594364,0,1,TSI,112,-33.40133013,0,1
113,10dORHV,113,6/15/10 0:00,,,,29.01,,,stockpx,113,6/15/10 0:00,,,,26.58,,,HVStrategy,113,733938,RSI,113,48.19503568,0,0,LRSI,113,0.451441915,0,0,TSI,113,-28.58138234,0,1
114,10dORHV,114,6/16/10 0:00,,,,27.99,,,stockpx,114,6/16/10 0:00,,,,26.34,,,HVStrategy,114,733939,RSI,114,46.32686306,0,0,LRSI,114,0.516840279,0,0,TSI,114,-25.25945179,0,1
115,10dORHV,115,6/17/10 0:00,,,,27.38,,,stockpx,115,6/17/10 0:00,,,,26.33,,,HVStrategy,115,733940,RSI,115,46.24642413,0,0,LRSI,115,0.700114211,1,0,TSI,115,-22.64096646,0,1
116,10dORHV,116,6/18/10 0:00,,,,26.99,,,stockpx,116,6/18/10 0:00,,,,26.42,,,HVStrategy,116,733941,RSI,116,47.13607579,0,0,LRSI,116,1,1,0,TSI,116,-20.23717136,0,1
117,10dORHV,117,6/21/10 0:00,,,,26.82,,,stockpx,117,6/21/10 0:00,,,,25.93,,,HVStrategy,117,733944,RSI,117,42.96659633,0,0,LRSI,117,0.905254429,1,0,TSI,117,-19.3073089,0,1
118,10dORHV,118,6/22/10 0:00,,,,24.99,,,stockpx,118,6/22/10 0:00,,,,25.85,,,HVStrategy,118,733945,RSI,118,42.30858182,0,0,LRSI,118,0.807232502,1,0,TSI,118,-18.72262534,0,1
119,10dORHV,119,6/23/10 0:00,,,,26.41,,,stockpx,119,6/23/10 0:00,,,,25.37,,,HVStrategy,119,733946,RSI,119,38.49889943,0,0,LRSI,119,0.59424708,0,0,TSI,119,-19.29476704,0,1
120,10dORHV,120,6/24/10 0:00,,,,26.49,,,stockpx,120,6/24/10 0:00,,,,25.02,,,HVStrategy,120,733947,RSI,120,35.95647037,0,0,LRSI,120,0.404452394,0,0,TSI,120,-20.52571308,0,1
121,10dORHV,121,6/25/10 0:00,,,,24.24,,,stockpx,121,6/25/10 0:00,,,,24.7,,,HVStrategy,121,733948,RSI,121,33.7612142,0,0,LRSI,121,0.242961327,0,1,TSI,121,-22.22073461,0,1
122,10dORHV,122,6/28/10 0:00,,,,23.03,,,stockpx,122,6/28/10 0:00,,,,24.34,,,HVStrategy,122,733951,RSI,122,31.43595178,0,0,LRSI,122,0.067150736,0,1,TSI,122,-24.36820288,0,1
