Id,10dORHV,len,datetime,open,high,low,close,volume,openinterest,stockpx,len,datetime,open,high,low,close,volume,openinterest,HVStrategy,len,datetime,RSI,len,rsi,LRSI,len,lrsi,TSI,len,tsi,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,10dORHV,stockpx
25,10dORHV,25,2010-02-08 00:00:00,,,,27.97,,,stockpx,25,2010-02-08 00:00:00,,,,27.72,,,HVStrategy,25,733811.0,RSI,25,62.38659210935067,LRSI,25,0.8097997386106698,TSI,25,,Broker,25,100026.09999999999,99998.12999999999,BuySell,25,,,BuySell,25,,,DataTrades,25,,
26,10dORHV,26,2010-02-09 00:00:00,,,,26.55,,,stockpx,26,2010-02-09 00:00:00,,,,28.02,,,HVStrategy,26,733812.0,RSI,26,58.06225003231519,LRSI,26,0.6930941673108733,TSI,26,,Broker,26,100026.09999999999,99999.54999999999,BuySell,26,,,BuySell,26,,,DataTrades,26,,
27,10dORHV,27,2010-02-10 00:00:00,,,,26.58,,,stockpx,27,2010-02-10 00:00:00,,,,27.97,,,HVStrategy,27,733813.0,RSI,27,58.12828396041024,LRSI,27,0.5591926871092957,TSI,27,,Broker,27,100026.09999999999,99999.51999999999,BuySell,27,,,BuySell,27,,,DataTrades,27,,
28,10dORHV,28,2010-02-11 00:00:00,,,,24.63,,,stockpx,28,2010-02-11 00:00:00,,,,28.13,,,HVStrategy,28,733814.0,RSI,28,52.35745054851381,LRSI,28,0.30085471054433427,TSI,28,,Broker,28,100026.09999999999,100001.46999999999,BuySell,28,,,BuySell,28,,,DataTrades,28,,
29,10dORHV,29,2010-02-12 00:00:00,,,,17.93,,,stockpx,29,2010-02-12 00:00:00,,,,27.95,,,HVStrategy,29,733815.0,RSI,29,38.29128199933393,LRSI,29,0.0,TSI,29,,Broker,29,100008.17,100008.17,BuySell,29,17.93,,BuySell,29,,,DataTrades,29,15.549999999999997,
30,10dORHV,30,2010-02-16 00:00:00,,,,17.18,,,stockpx,30,2010-02-16 00:00:00,,,,28.35,,,HVStrategy,30,733819.0,RSI,30,37.090052689944685,LRSI,30,0.10353088077327119,TSI,30,,Broker,30,100008.17,100008.17,BuySell,30,,,BuySell,30,,,DataTrades,30,,
31,10dORHV,31,2010-02-17 00:00:00,,,,17.39,,,stockpx,31,2010-02-17 00:00:00,,,,28.61,,,HVStrategy,31,733820.0,RSI,31,37.67957350625073,LRSI,31,0.0,TSI,31,,Broker,31,100008.17,100008.17,BuySell,31,,,BuySell,31,,,DataTrades,31,,
32,10dORHV,32,2010-02-18 00:00:00,,,,17.82,,,stockpx,32,2010-02-18 00:00:00,,,,28.97,,,HVStrategy,32,733821.0,RSI,32,38.941288610637386,LRSI,32,0.0,TSI,32,,Broker,32,100008.17,100008.17,BuySell,32,,,BuySell,32,,,DataTrades,32,,
33,10dORHV,33,2010-02-19 00:00:00,,,,14.15,,,stockpx,33,2010-02-19 00:00:00,,,,28.78,,,HVStrategy,33,733822.0,RSI,33,32.831764282829724,LRSI,33,0.0,TSI,33,,Broker,33,100008.17,100008.17,BuySell,33,,,BuySell,33,,,DataTrades,33,,
34,10dORHV,34,2010-02-22 00:00:00,,,,14.07,,,stockpx,34,2010-02-22 00:00:00,,,,28.73,,,HVStrategy,34,733825.0,RSI,34,32.711287510448045,LRSI,34,0.0,TSI,34,,Broker,34,100008.17,100008.17,BuySell,34,,,BuySell,34,,,DataTrades,34,,
35,10dORHV,35,2010-02-23 00:00:00,,,,17.06,,,stockpx,35,2010-02-23 00:00:00,,,,28.34,,,HVStrategy,35,733826.0,RSI,35,41.37072204728933,LRSI,35,0.0,TSI,35,,Broker,35,100008.17,100008.17,BuySell,35,,,BuySell,35,,,DataTrades,35,,
36,10dORHV,36,2010-02-24 00:00:00,,,,17.29,,,stockpx,36,2010-02-24 00:00:00,,,,28.64,,,HVStrategy,36,733827.0,RSI,36,41.989162347733206,LRSI,36,0.06101611826360802,TSI,36,,Broker,36,100008.17,100008.17,BuySell,36,,,BuySell,36,,,DataTrades,36,,
37,10dORHV,37,2010-02-25 00:00:00,,,,17.47,,,stockpx,37,2010-02-25 00:00:00,,,,28.61,,,HVStrategy,37,733828.0,RSI,37,42.50034700807011,LRSI,37,0.10405022118069564,TSI,37,,Broker,37,100008.17,100008.17,BuySell,37,,,BuySell,37,,,DataTrades,37,,
38,10dORHV,38,2010-02-26 00:00:00,,,,17.39,,,stockpx,38,2010-02-26 00:00:00,,,,28.67,,,HVStrategy,38,733829.0,RSI,38,42.321848140077144,LRSI,38,0.1226417116737136,TSI,38,-9.20180098599027,Broker,38,100008.17,100008.17,BuySell,38,,,BuySell,38,,,DataTrades,38,,
39,10dORHV,39,2010-03-01 00:00:00,,,,17.3,,,stockpx,39,2010-03-01 00:00:00,,,,28.96,,,HVStrategy,39,733832.0,RSI,39,42.10758840422028,LRSI,39,0.21145967814283279,TSI,39,-9.454480662446585,Broker,39,100008.17,100008.17,BuySell,39,,,BuySell,39,,,DataTrades,39,,
40,10dORHV,40,2010-03-02 00:00:00,,,,18.61,,,stockpx,40,2010-03-02 00:00:00,,,,28.44,,,HVStrategy,40,733833.0,RSI,40,46.36401974644876,LRSI,40,0.5319472508880981,TSI,40,-8.560312653454595,Broker,40,100008.17,100008.17,BuySell,40,,,BuySell,40,,,DataTrades,40,,
41,10dORHV,41,2010-03-03 00:00:00,,,,18.12,,,stockpx,41,2010-03-03 00:00:00,,,,28.47,,,HVStrategy,41,733834.0,RSI,41,45.03037838748472,LRSI,41,0.6202312190044624,TSI,41,-8.171729952943197,Broker,41,100008.17,100008.17,BuySell,41,,,BuySell,41,,,DataTrades,41,,
42,10dORHV,42,2010-03-04 00:00:00,,,,17.53,,,stockpx,42,2010-03-04 00:00:00,,,,28.56,,,HVStrategy,42,733835.0,RSI,42,43.411179581040585,LRSI,42,0.82925601760289,TSI,42,-8.287495853816807,Broker,42,100008.17,100008.17,BuySell,42,,,BuySell,42,,,DataTrades,42,,
43,10dORHV,43,2010-03-05 00:00:00,,,,17.86,,,stockpx,43,2010-03-05 00:00:00,,,,28.58,,,HVStrategy,43,733836.0,RSI,43,44.61086065438029,LRSI,43,1.0,TSI,43,-8.085318251183658,Broker,43,100008.17,100008.17,BuySell,43,,,BuySell,43,,,DataTrades,43,,
44,10dORHV,44,2010-03-08 00:00:00,,,,17.59,,,stockpx,44,2010-03-08 00:00:00,,,,28.66,,,HVStrategy,44,733839.0,RSI,44,43.79282425591489,LRSI,44,0.8868501692320606,TSI,44,-8.12966583584442,Broker,44,100008.17,100008.17,BuySell,44,,,BuySell,44,,,DataTrades,44,,
45,10dORHV,45,2010-03-09 00:00:00,,,,14.89,,,stockpx,45,2010-03-09 00:00:00,,,,28.79,,,HVStrategy,45,733840.0,RSI,45,36.57090793535008,LRSI,45,0.37979745912709406,TSI,45,-10.348045168742901,Broker,45,100008.17,100008.17,BuySell,45,,,BuySell,45,,,DataTrades,45,,
46,10dORHV,46,2010-03-10 00:00:00,,,,14.6,,,stockpx,46,2010-03-10 00:00:00,,,,28.97,,,HVStrategy,46,733841.0,RSI,46,35.88636934309933,LRSI,46,0.3427856723404595,TSI,46,-12.400448566294644,Broker,46,100008.17,100008.17,BuySell,46,,,BuySell,46,,,DataTrades,46,,
47,10dORHV,47,2010-03-11 00:00:00,,,,14.69,,,stockpx,47,2010-03-11 00:00:00,,,,29.16,,,HVStrategy,47,733842.0,RSI,47,36.284965687192496,LRSI,47,0.2502038549481492,TSI,47,-14.010339295419577,Broker,47,100008.17,100008.17,BuySell,47,,,BuySell,47,,,DataTrades,47,,
48,10dORHV,48,2010-03-12 00:00:00,,,,14.91,,,stockpx,48,2010-03-12 00:00:00,,,,29.28,,,HVStrategy,48,733843.0,RSI,48,37.310947124302054,LRSI,48,0.0,TSI,48,-15.121721145432318,Broker,48,100008.17,100008.17,BuySell,48,,,BuySell,48,,,DataTrades,48,,
49,10dORHV,49,2010-03-15 00:00:00,,,,14.18,,,stockpx,49,2010-03-15 00:00:00,,,,29.28,,,HVStrategy,49,733846.0,RSI,49,35.28082936518446,LRSI,49,0.0,TSI,49,-16.663285899379858,Broker,49,100008.17,100008.17,BuySell,49,,,BuySell,49,,,DataTrades,49,,
50,10dORHV,50,2010-03-16 00:00:00,,,,10.41,,,stockpx,50,2010-03-16 00:00:00,,,,29.34,,,HVStrategy,50,733847.0,RSI,50,27.08465138933667,LRSI,50,0.0,TSI,50,-20.988862546606104,Broker,50,100008.17,100008.17,BuySell,50,,,BuySell,50,,,DataTrades,50,,
51,10dORHV,51,2010-03-17 00:00:00,,,,11.0,,,stockpx,51,2010-03-17 00:00:00,,,,29.59,,,HVStrategy,51,733848.0,RSI,51,29.83195901137975,LRSI,51,0.0,TSI,51,-23.714816275798743,Broker,51,99997.17,100008.17,BuySell,51,11.0,,BuySell,51,,,DataTrades,51,,
52,10dORHV,52,2010-03-18 00:00:00,,,,10.52,,,stockpx,52,2010-03-18 00:00:00,,,,29.6,,,HVStrategy,52,733849.0,RSI,52,28.87863845606664,LRSI,52,0.0,TSI,52,-26.26121508479158,Broker,52,99997.17,100007.69,BuySell,52,,,BuySell,52,,,DataTrades,52,,
53,10dORHV,53,2010-03-19 00:00:00,,,,9.83,,,stockpx,53,2010-03-19 00:00:00,,,,29.56,,,HVStrategy,53,733850.0,RSI,53,27.51733158219669,LRSI,53,0.0,TSI,53,-28.827101691680095,Broker,53,99997.17,100007.0,BuySell,53,,,BuySell,53,,,DataTrades,53,,
54,10dORHV,54,2010-03-22 00:00:00,,,,10.58,,,stockpx,54,2010-03-22 00:00:00,,,,29.6,,,HVStrategy,54,733853.0,RSI,54,31.307723267419377,LRSI,54,0.0,TSI,54,-29.926710872668927,Broker,54,99997.17,100007.75,BuySell,54,,,BuySell,54,,,DataTrades,54,,
55,10dORHV,55,2010-03-23 00:00:00,,,,10.49,,,stockpx,55,2010-03-23 00:00:00,,,,29.85,,,HVStrategy,55,733854.0,RSI,55,31.097567042000804,LRSI,55,0.0,TSI,55,-30.891171389538126,Broker,55,99997.17,100007.66,BuySell,55,,,BuySell,55,,,DataTrades,55,,
56,10dORHV,56,2010-03-24 00:00:00,,,,10.54,,,stockpx,56,2010-03-24 00:00:00,,,,29.68,,,HVStrategy,56,733855.0,RSI,56,31.373178226685923,LRSI,56,0.0,TSI,56,-31.621728661484354,Broker,56,99997.17,100007.70999999999,BuySell,56,,,BuySell,56,,,DataTrades,56,,
57,10dORHV,57,2010-03-25 00:00:00,,,,12.79,,,stockpx,57,2010-03-25 00:00:00,,,,30.05,,,HVStrategy,57,733856.0,RSI,57,42.51624230406675,LRSI,57,0.2849994688027284,TSI,57,-29.043502875050365,Broker,57,100009.95999999999,100009.95999999999,BuySell,57,,12.79,BuySell,57,,,DataTrades,57,1.7899999999999991,
58,10dORHV,58,2010-03-26 00:00:00,,,,15.52,,,stockpx,58,2010-03-26 00:00:00,,,,29.69,,,HVStrategy,58,733857.0,RSI,58,52.57764766793763,LRSI,58,0.5152125720013981,TSI,58,-23.270924769943495,Broker,58,100009.95999999999,100009.95999999999,BuySell,58,,,BuySell,58,,,DataTrades,58,,
59,10dORHV,59,2010-03-29 00:00:00,,,,15.65,,,stockpx,59,2010-03-29 00:00:00,,,,29.58,,,HVStrategy,59,733860.0,RSI,59,52.99952012974077,LRSI,59,0.6132988000107451,TSI,59,-18.580898634258077,Broker,59,100009.95999999999,100009.95999999999,BuySell,59,,,BuySell,59,,,DataTrades,59,,
60,10dORHV,60,2010-03-30 00:00:00,,,,16.08,,,stockpx,60,2010-03-30 00:00:00,,,,29.75,,,HVStrategy,60,733861.0,RSI,60,54.44316836203023,LRSI,60,0.7904103415460654,TSI,60,-14.295645240093178,Broker,60,100009.95999999999,100009.95999999999,BuySell,60,,,BuySell,60,,,DataTrades,60,,
61,10dORHV,61,2010-03-31 00:00:00,,,,17.19,,,stockpx,61,2010-03-31 00:00:00,,,,29.28,,,HVStrategy,61,733862.0,RSI,61,58.027157460531846,LRSI,61,1.0,TSI,61,-9.501804744119985,Broker,61,100009.95999999999,100009.95999999999,BuySell,61,,,BuySell,61,,,DataTrades,61,,
62,10dORHV,62,2010-04-01 00:00:00,,,,17.35,,,stockpx,62,2010-04-01 00:00:00,,,,29.12,,,HVStrategy,62,733863.0,RSI,62,58.53355508301735,LRSI,62,1.0,TSI,62,-5.449812975530556,Broker,62,100009.95999999999,100009.95999999999,BuySell,62,,,BuySell,62,,,DataTrades,62,,
63,10dORHV,63,2010-04-05 00:00:00,,,,17.93,,,stockpx,63,2010-04-05 00:00:00,,,,29.27,,,HVStrategy,63,733867.0,RSI,63,60.39875263111942,LRSI,63,1.0,TSI,63,-1.4756464447843727,Broker,63,100009.95999999999,100009.95999999999,BuySell,63,,,BuySell,63,,,DataTrades,63,,
64,10dORHV,64,2010-04-06 00:00:00,,,,17.71,,,stockpx,64,2010-04-06 00:00:00,,,,29.35,,,HVStrategy,64,733868.0,RSI,64,59.30899980632129,LRSI,64,1.0,TSI,64,1.5398946489099896,Broker,64,100009.95999999999,100009.95999999999,BuySell,64,,,BuySell,64,,,DataTrades,64,,
65,10dORHV,65,2010-04-07 00:00:00,,,,17.83,,,stockpx,65,2010-04-07 00:00:00,,,,29.33,,,HVStrategy,65,733869.0,RSI,65,59.73573946939396,LRSI,65,1.0,TSI,65,4.179195555139324,Broker,65,100009.95999999999,100009.95999999999,BuySell,65,,,BuySell,65,,,DataTrades,65,,
66,10dORHV,66,2010-04-08 00:00:00,,,,18.86,,,stockpx,66,2010-04-08 00:00:00,,,,29.9,,,HVStrategy,66,733870.0,RSI,66,63.294034536968496,LRSI,66,1.0,TSI,66,7.536794386811563,Broker,66,100009.95999999999,100009.95999999999,BuySell,66,,,BuySell,66,,,DataTrades,66,,
67,10dORHV,67,2010-04-09 00:00:00,,,,18.25,,,stockpx,67,2010-04-09 00:00:00,,,,30.34,,,HVStrategy,67,733871.0,RSI,67,59.9168963329556,LRSI,67,1.0,TSI,67,9.512707342803964,Broker,67,100009.95999999999,100009.95999999999,BuySell,67,,,BuySell,67,,,DataTrades,67,,
68,10dORHV,68,2010-04-12 00:00:00,,,,16.24,,,stockpx,68,2010-04-12 00:00:00,,,,30.34,,,HVStrategy,68,733874.0,RSI,68,50.37837390331311,LRSI,68,0.7503429751183027,TSI,68,8.44619290373389,Broker,68,100009.95999999999,100009.95999999999,BuySell,68,,,BuySell,68,,,DataTrades,68,,
69,10dORHV,69,2010-04-13 00:00:00,,,,15.62,,,stockpx,69,2010-04-13 00:00:00,,,,30.5,,,HVStrategy,69,733875.0,RSI,69,47.848048689894526,LRSI,69,0.6361340949637213,TSI,69,6.775068721137602,Broker,69,100009.95999999999,100009.95999999999,BuySell,69,,,BuySell,69,,,DataTrades,69,,
70,10dORHV,70,2010-04-14 00:00:00,,,,15.98,,,stockpx,70,2010-04-14 00:00:00,,,,30.87,,,HVStrategy,70,733876.0,RSI,70,49.43611320849325,LRSI,70,0.5324813815578473,TSI,70,5.843496476076617,Broker,70,100009.95999999999,100009.95999999999,BuySell,70,,,BuySell,70,,,DataTrades,70,,
71,10dORHV,71,2010-04-15 00:00:00,,,,14.7,,,stockpx,71,2010-04-15 00:00:00,,,,30.89,,,HVStrategy,71,733877.0,RSI,71,44.27388324016762,LRSI,71,0.22759542964028887,TSI,71,3.417219083648925,Broker,71,100009.95999999999,100009.95999999999,BuySell,71,,,BuySell,71,,,DataTrades,71,,
72,10dORHV,72,2010-04-16 00:00:00,,,,14.44,,,stockpx,72,2010-04-16 00:00:00,,,,30.75,,,HVStrategy,72,733878.0,RSI,72,43.285148034110456,LRSI,72,0.07802580346802421,TSI,72,1.1308071892932416,Broker,72,100009.95999999999,100009.95999999999,BuySell,72,,,BuySell,72,,,DataTrades,72,,
73,10dORHV,73,2010-04-19 00:00:00,,,,14.07,,,stockpx,73,2010-04-19 00:00:00,,,,31.04,,,HVStrategy,73,733881.0,RSI,73,41.852731740978555,LRSI,73,0.0,TSI,73,-1.2028984245030971,Broker,73,100009.95999999999,100009.95999999999,BuySell,73,,,BuySell,73,,,DataTrades,73,,
74,10dORHV,74,2010-04-20 00:00:00,,,,14.45,,,stockpx,74,2010-04-20 00:00:00,,,,31.37,,,HVStrategy,74,733882.0,RSI,74,43.90585231333423,LRSI,74,0.0,TSI,74,-2.6150175623287883,Broker,74,100009.95999999999,100009.95999999999,BuySell,74,,,BuySell,74,,,DataTrades,74,,
75,10dORHV,75,2010-04-21 00:00:00,,,,14.53,,,stockpx,75,2010-04-21 00:00:00,,,,31.36,,,HVStrategy,75,733883.0,RSI,75,44.351335134187416,LRSI,75,0.0,TSI,75,-3.6731999160367317,Broker,75,100009.95999999999,100009.95999999999,BuySell,75,,,BuySell,75,,,DataTrades,75,,
76,10dORHV,76,2010-04-22 00:00:00,,,,13.24,,,stockpx,76,2010-04-22 00:00:00,,,,31.44,,,HVStrategy,76,733884.0,RSI,76,38.97611383326945,LRSI,76,0.0,TSI,76,-6.218207391394872,Broker,76,100009.95999999999,100009.95999999999,BuySell,76,,,BuySell,76,,,DataTrades,76,,
77,10dORHV,77,2010-04-23 00:00:00,,,,11.29,,,stockpx,77,2010-04-23 00:00:00,,,,30.89,,,HVStrategy,77,733885.0,RSI,77,32.55343683667799,LRSI,77,0.0,TSI,77,-10.706196739969787,Broker,77,100009.95999999999,100009.95999999999,BuySell,77,,,BuySell,77,,,DataTrades,77,,
78,10dORHV,78,2010-04-26 00:00:00,,,,11.22,,,stockpx,78,2010-04-26 00:00:00,,,,31.18,,,HVStrategy,78,733888.0,RSI,78,32.347371635905944,LRSI,78,0.0,TSI,78,-14.351621499219034,Broker,78,100009.95999999999,100009.95999999999,BuySell,78,,,BuySell,78,,,DataTrades,78,,
79,10dORHV,79,2010-04-27 00:00:00,,,,11.5,,,stockpx,79,2010-04-27 00:00:00,,,,30.92,,,HVStrategy,79,733889.0,RSI,79,34.14315283587294,LRSI,79,0.0,TSI,79,-16.854875698190828,Broker,79,100009.95999999999,100009.95999999999,BuySell,79,,,BuySell,79,,,DataTrades,79,,
80,10dORHV,80,2010-04-28 00:00:00,,,,10.13,,,stockpx,80,2010-04-28 00:00:00,,,,30.93,,,HVStrategy,80,733890.0,RSI,80,29.953622681660562,LRSI,80,0.0,TSI,80,-20.428266361659336,Broker,80,100009.95999999999,100009.95999999999,BuySell,80,,,BuySell,80,,,DataTrades,80,,
81,10dORHV,81,2010-04-29 00:00:00,,,,13.34,,,stockpx,81,2010-04-29 00:00:00,,,,31.05,,,HVStrategy,81,733891.0,RSI,81,46.514021529149815,LRSI,81,0.17784184411201615,TSI,81,-18.033920669556995,Broker,81,99996.62,100009.95999999999,BuySell,81,13.34,,BuySell,81,,,DataTrades,81,,
82,10dORHV,82,2010-04-30 00:00:00,,,,15.67,,,stockpx,82,2010-04-30 00:00:00,,,,30.57,,,HVStrategy,82,733892.0,RSI,82,54.85683752424278,LRSI,82,0.39642332710207,TSI,82,-12.769193201198178,Broker,82,99996.62,100012.29,BuySell,82,,,BuySell,82,,,DataTrades,82,,
83,10dORHV,83,2010-05-03 00:00:00,,,,15.85,,,stockpx,83,2010-05-03 00:00:00,,,,30.96,,,HVStrategy,83,733895.0,RSI,83,55.43515509411839,LRSI,83,0.48357365603006,TSI,83,-8.62219027969472,Broker,83,99996.62,100012.47,BuySell,83,,,BuySell,83,,,DataTrades,83,,
84,10dORHV,84,2010-05-04 00:00:00,,,,18.13,,,stockpx,84,2010-05-04 00:00:00,,,,30.09,,,HVStrategy,84,733896.0,RSI,84,62.064456209292906,LRSI,84,0.7203048460333353,TSI,84,-2.559786830655281,Broker,84,99996.62,100014.75,BuySell,84,,,BuySell,84,,,DataTrades,84,,
85,10dORHV,85,2010-05-05 00:00:00,,,,18.02,,,stockpx,85,2010-05-05 00:00:00,,,,29.87,,,HVStrategy,85,733897.0,RSI,85,61.58844507906553,LRSI,85,0.830033384008009,TSI,85,1.8599906558115553,Broker,85,99996.62,100014.64,BuySell,85,,,BuySell,85,,,DataTrades,85,,
86,10dORHV,86,2010-05-06 00:00:00,,,,24.54,,,stockpx,86,2010-05-06 00:00:00,,,,29.67,,,HVStrategy,86,733898.0,RSI,86,74.2129705569071,LRSI,86,1.0,TSI,86,12.025474835487387,Broker,86,99996.62,100021.15999999999,BuySell,86,,,BuySell,86,,,DataTrades,86,,
